area_id,areaname,ceiling,cloud_cover,condition,dew_point,humidity,pressure,province,temperature,timestamp,url,uv_index,visibility,wind,wind_gust
3442396,Tungkal Harapan,5822 m,92%,A shower,24°,74%,1013.50 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Tungkal-Harapan/3442396/current-weather/3442396,4 Moderate,6 km,WNW at 12 km/h,16 km/h
3442399,Tungkal II,5822 m,92%,A shower,24°,74%,1013.50 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Tungkal-II/3442399/current-weather/3442399,4 Moderate,6 km,WNW at 12 km/h,16 km/h
3442397,Tungkal IV Kota,5822 m,92%,A shower,24°,74%,1013.50 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Tungkal-IV-Kota/3442397/current-weather/3442397,4 Moderate,6 km,WNW at 12 km/h,16 km/h
3442463,Tirtakencana,6888 m,65%,Clouds and sun,22°,65%,1013.80 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Tirtakencana/3442463/current-weather/3442463,8 Very High,10 km,N at 8 km/h,11 km/h
3442665,The Hok,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/The-Hok/3442665/current-weather/3442665,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442086,Teratai,0 m,84%,Mostly cloudy,22°,69%,1013.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Teratai/3442086/current-weather/3442086,3 Moderate,10 km,N at 9 km/h,12 km/h
3442386,Teluk Nilau,5761 m,94%,Cloudy,23°,66%,1013.70 mbar,Jambi,30°,12:33 PM,https://www.accuweather.com/en/id/Teluk-Nilau/3442386/current-weather/3442386,4 Moderate,8 km,WNW at 8 km/h,11 km/h
3431644,Telanaipura,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Telanaipura/3431644/current-weather/3431644,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442462,Tegal Arum,6888 m,65%,Clouds and sun,22°,65%,1013.80 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Tegal-Arum/3442462/current-weather/3442462,8 Very High,10 km,N at 8 km/h,11 km/h
677250,Tebing Tinggi,7346 m,87%,Thunderstorm,23°,69%,1013.80 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Tebing-Tinggi/677250/current-weather/677250,4 Moderate,8 km,NNE at 8 km/h,11 km/h
3442701,Tanjung Sari,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Tanjung-Sari/3442701/current-weather/3442701,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442702,Tanjung Pinang,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Tanjung-Pinang/3442702/current-weather/3442702,3 Moderate,6 km,NW at 16 km/h,20 km/h
3431401,Tanah Kampung,6919 m,88%,Rain,20°,76%,1013.20 mbar,Jambi,24°,12:33 PM,https://www.accuweather.com/en/id/Tanah-Kampung/3431401/current-weather/3431401,4 Moderate,6 km,N at 5 km/h,7 km/h
3442664,Tambak Sari,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Tambak-Sari/3442664/current-weather/3442664,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442699,Talang Banjar,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Talang-Banjar/3442699/current-weather/3442699,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442660,Talang Bakung,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Talang-Bakung/3442660/current-weather/3442660,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442680,Sungai Putri,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Sungai-Putri/3442680/current-weather/3442680,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442552,Sungai Mengkuang,6888 m,65%,Clouds and sun,22°,65%,1013.80 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Sungai-Mengkuang/3442552/current-weather/3442552,8 Very High,10 km,N at 8 km/h,11 km/h
202452,Sungai Penuh,6919 m,89%,Mostly cloudy,22°,86%,1012.30 mbar,Jambi,24°,12:33 PM,https://www.accuweather.com/en/id/Sungai-Penuh/202452/current-weather/202452,5 Moderate,10 km,NNE at 5 km/h,7 km/h
3441792,Sungai Kapas,7833 m,91%,Cloudy,23°,70%,1013.60 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Sungai-Kapas/3441792/current-weather/3441792,5 Moderate,11 km,NNE at 10 km/h,14 km/h
3442191,Sungai Gelam,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Sungai-Gelam/3442191/current-weather/3442191,3 Moderate,6 km,NW at 16 km/h,20 km/h
3431399,Sungai Bungkal,6919 m,89%,Mostly cloudy,22°,86%,1012.30 mbar,Jambi,24°,12:33 PM,https://www.accuweather.com/en/id/Sungai-Bungkal/3431399/current-weather/3431399,5 Moderate,10 km,NNE at 5 km/h,7 km/h
3441955,Sungai Benteng,6858 m,94%,Cloudy,23°,68%,1013.30 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Sungai-Benteng/3441955/current-weather/3441955,5 Moderate,10 km,N at 12 km/h,16 km/h
3442194,Tangkit,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Tangkit/3442194/current-weather/3442194,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442264,Suko Awin Jaya,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Suko-Awin-Jaya/3442264/current-weather/3442264,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442675,Sungai Asam,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Sungai-Asam/3442675/current-weather/3442675,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442472,Sumber Sari,6645 m,61%,Clouds and sun,23°,67%,1013.90 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Sumber-Sari/3442472/current-weather/3442472,8 Very High,10 km,N at 8 km/h,10 km/h
3441968,Sukasari,6980 m,91%,Cloudy,23°,72%,1013.60 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Sukasari/3441968/current-weather/3441968,5 Moderate,10 km,N at 11 km/h,14 km/h
3442468,Suka Maju,6645 m,61%,Clouds and sun,23°,67%,1013.90 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Suka-Maju/3442468/current-weather/3442468,8 Very High,10 km,N at 8 km/h,10 km/h
3442653,Suka Karya,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Suka-Karya/3442653/current-weather/3442653,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442371,Suban,7285 m,93%,A shower,21°,61%,1012.90 mbar,Jambi,30°,12:33 PM,https://www.accuweather.com/en/id/Suban/3442371/current-weather/3442371,4 Moderate,10 km,NNW at 9 km/h,12 km/h
3442469,Suka Damai,6645 m,61%,Clouds and sun,23°,67%,1013.90 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Suka-Damai/3442469/current-weather/3442469,8 Very High,10 km,N at 8 km/h,10 km/h
3442678,Simpang IV Sipin,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Simpang-IV-Sipin/3442678/current-weather/3442678,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442681,Solok Sipin,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Solok-Sipin/3442681/current-weather/3442681,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442652,Simpang III Sipin,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Simpang-III-Sipin/3442652/current-weather/3442652,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442411,Serdang Jaya,5822 m,92%,A shower,24°,74%,1013.50 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Serdang-Jaya/3442411/current-weather/3442411,4 Moderate,6 km,WNW at 12 km/h,16 km/h
3442471,Sido Rukun,6645 m,61%,Clouds and sun,23°,67%,1013.90 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Sido-Rukun/3442471/current-weather/3442471,8 Very High,10 km,N at 8 km/h,10 km/h
3442393,Senyerang,5761 m,94%,Cloudy,23°,66%,1013.70 mbar,Jambi,30°,12:33 PM,https://www.accuweather.com/en/id/Senyerang/3442393/current-weather/3442393,4 Moderate,8 km,WNW at 8 km/h,11 km/h
3442460,Sapta Mulia,6888 m,65%,Clouds and sun,22°,65%,1013.80 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Sapta-Mulia/3442460/current-weather/3442460,8 Very High,10 km,N at 8 km/h,11 km/h
3442531,Senamat,6888 m,65%,Clouds and sun,22°,65%,1013.80 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Senamat/3442531/current-weather/3442531,8 Very High,10 km,N at 8 km/h,11 km/h
3442090,Rengas Condong,0 m,90%,A shower,23°,72%,1012.80 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Rengas-Condong/3442090/current-weather/3442090,2 Low,8 km,NNW at 10 km/h,14 km/h
3442459,Rimbo Mulyo,6645 m,61%,Clouds and sun,23°,67%,1013.90 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Rimbo-Mulyo/3442459/current-weather/3442459,8 Very High,10 km,N at 8 km/h,10 km/h
3442679,Selamat,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Selamat/3442679/current-weather/3442679,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442651,Rawa Sari,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Rawa-Sari/3442651/current-weather/3442651,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442703,Rajawali,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Rajawali/3442703/current-weather/3442703,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442532,Purwosari,7346 m,81%,Mostly cloudy,23°,68%,1013.70 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Purwosari/3442532/current-weather/3442532,6 High,10 km,NNE at 8 km/h,12 km/h
3442373,Purwodadi,7346 m,87%,Thunderstorm,23°,69%,1013.80 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Purwodadi/3442373/current-weather/3442373,4 Moderate,8 km,NNE at 8 km/h,11 km/h
3442464,Purwo Harjo,6645 m,61%,Clouds and sun,23°,67%,1013.90 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Purwo-Harjo/3442464/current-weather/3442464,8 Very High,10 km,N at 8 km/h,10 km/h
3431400,Pondok Tingggi,6919 m,89%,Mostly cloudy,22°,86%,1012.30 mbar,Jambi,24°,12:33 PM,https://www.accuweather.com/en/id/Pondok-Tingggi/3431400/current-weather/3431400,5 Moderate,10 km,NNE at 5 km/h,7 km/h
3431398,Pesisir Bukit,6919 m,89%,Mostly cloudy,22°,86%,1012.30 mbar,Jambi,24°,12:33 PM,https://www.accuweather.com/en/id/Pesisir-Bukit/3431398/current-weather/3431398,5 Moderate,10 km,NNE at 5 km/h,7 km/h
3442135,Pondok Meja,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Pondok-Meja/3442135/current-weather/3442135,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442677,Penyengat Rendah,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Penyengat-Rendah/3442677/current-weather/3442677,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442097,Penerokan,0 m,90%,A shower,23°,72%,1012.80 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Penerokan/3442097/current-weather/3442097,2 Low,8 km,NNW at 10 km/h,14 km/h
3442686,Pematang Sulur,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Pematang-Sulur/3442686/current-weather/3442686,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442410,Pematang Lumut,5822 m,92%,A shower,24°,74%,1013.50 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Pematang-Lumut/3442410/current-weather/3442410,4 Moderate,6 km,WNW at 12 km/h,16 km/h
3442465,Perintis,6645 m,61%,Clouds and sun,23°,67%,1013.90 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Perintis/3442465/current-weather/3442465,8 Very High,10 km,N at 8 km/h,10 km/h
3431604,Pelayangan,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Pelayangan/3431604/current-weather/3431604,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442669,Payo Lebar,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Payo-Lebar/3442669/current-weather/3442669,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442700,Payo Silincah,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Payo-Silincah/3442700/current-weather/3442700,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442661,Pasir Putih,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Pasir-Putih/3442661/current-weather/3442661,3 Moderate,6 km,NW at 16 km/h,20 km/h
3441957,Pasar Singkut,7315 m,94%,Cloudy,22°,65%,1012.50 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Pasar-Singkut/3441957/current-weather/3441957,5 Moderate,11 km,NNE at 10 km/h,14 km/h
202470,Pasar Muara Bungo,6888 m,65%,Clouds and sun,22°,65%,1013.80 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Pasar-Muara-Bungo/202470/current-weather/202470,8 Very High,10 km,N at 8 km/h,11 km/h
3431643,Pasar Jambi,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Pasar-Jambi/3431643/current-weather/3431643,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442388,Parit Pudin,5761 m,94%,Cloudy,23°,66%,1013.70 mbar,Jambi,30°,12:33 PM,https://www.accuweather.com/en/id/Parit-Pudin/3442388/current-weather/3442388,4 Moderate,8 km,WNW at 8 km/h,11 km/h
3442663,Pakuan Baru,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Pakuan-Baru/3442663/current-weather/3442663,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442656,Paal Lima,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Paal-Lima/3442656/current-weather/3442656,3 Moderate,6 km,NW at 16 km/h,20 km/h
681288,Paal Merah,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Paal-Merah/681288/current-weather/681288,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442341,Nipah Panjang II,6309 m,86%,A shower,24°,74%,1013.30 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Nipah-Panjang-II/3442341/current-weather/3442341,4 Moderate,5 km,NNW at 13 km/h,17 km/h
3442340,Nipah Panjang I,6309 m,86%,A shower,24°,74%,1013.30 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Nipah-Panjang-I/3442340/current-weather/3442340,4 Moderate,5 km,NNW at 13 km/h,17 km/h
3442682,Murni,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Murni/3442682/current-weather/3442682,3 Moderate,6 km,NW at 16 km/h,20 km/h
202456,Muara Tembesi,0 m,90%,A shower,23°,72%,1012.80 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Muara-Tembesi/202456/current-weather/202456,2 Low,8 km,NNW at 10 km/h,14 km/h
3442666,Lingkar Selatan,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Lingkar-Selatan/3442666/current-weather/3442666,3 Moderate,6 km,NW at 16 km/h,20 km/h
202469,Muara Bulian,0 m,90%,A shower,23°,72%,1012.80 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Muara-Bulian/202469/current-weather/202469,2 Low,8 km,NNW at 10 km/h,14 km/h
3442240,Mendalo Darat,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Mendalo-Darat/3442240/current-weather/3442240,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442659,Mayang Mangurai,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Mayang-Mangurai/3442659/current-weather/3442659,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442683,Legok,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Legok/3442683/current-weather/3442683,3 Moderate,6 km,NW at 16 km/h,20 km/h
3431394,Kota Baru,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Kota-Baru/3431394/current-weather/3431394,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442670,Lebak Bandung,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Lebak-Bandung/3442670/current-weather/3442670,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442650,Kenali Besar,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Kenali-Besar/3442650/current-weather/3442650,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442466,Kelurahan Wirotho Agung,6645 m,61%,Clouds and sun,23°,67%,1013.90 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Kelurahan-Wirotho-Agung/3442466/current-weather/3442466,8 Very High,10 km,N at 8 km/h,10 km/h
3442559,Kelurahan Sungai Pinang,6888 m,65%,Clouds and sun,22°,65%,1013.80 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Kelurahan-Sungai-Pinang/3442559/current-weather/3442559,8 Very High,10 km,N at 8 km/h,11 km/h
3442654,Kenali Asam Bawah,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Kenali-Asam-Bawah/3442654/current-weather/3442654,3 Moderate,6 km,NW at 16 km/h,20 km/h
3442556,Kelurahan Sungai Kerjan,6888 m,65%,Clouds and sun,22°,65%,1013.80 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Kelurahan-Sungai-Kerjan/3442556/current-weather/3442556,8 Very High,10 km,N at 8 km/h,11 km/h
3442444,Kelurahan Tebing Tinggi,7346 m,78%,Mostly cloudy,21°,61%,1013.90 mbar,Jambi,29°,12:33 PM,https://www.accuweather.com/en/id/Kelurahan-Tebing-Tinggi/3442444/current-weather/3442444,6 High,10 km,N at 8 km/h,11 km/h
3442423,Kelurahan Sungai Bengkal,6919 m,79%,Mostly cloudy,22°,66%,1013.80 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Kelurahan-Sungai-Bengkal/3442423/current-weather/3442423,6 High,10 km,N at 8 km/h,10 km/h
202482,Kelurahan Sengeti,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Kelurahan-Sengeti/202482/current-weather/202482,3 Moderate,6 km,NW at 16 km/h,20 km/h
3441797,Kelurahan Pematang Kandis,7833 m,89%,Mostly cloudy,22°,69%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Kelurahan-Pematang-Kandis/3441797/current-weather/3441797,6 High,11 km,NNE at 11 km/h,15 km/h
3442170,Kasang Pudak,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Kasang-Pudak/3442170/current-weather/3442170,3 Moderate,6 km,NW at 16 km/h,20 km/h
3431642,Jelutung,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Jelutung/3431642/current-weather/3431642,3 Moderate,6 km,NW at 16 km/h,20 km/h
3431395,Jambi Selatan,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Jambi-Selatan/3431395/current-weather/3431395,3 Moderate,6 km,NW at 16 km/h,20 km/h
202451,Jambi,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Jambi/202451/current-weather/202451,3 Moderate,6 km,NW at 16 km/h,20 km/h
3431397,Hamparan Rawang,6919 m,89%,Mostly cloudy,22°,86%,1012.30 mbar,Jambi,24°,12:33 PM,https://www.accuweather.com/en/id/Hamparan-Rawang/3431397/current-weather/3431397,5 Moderate,10 km,NNE at 5 km/h,7 km/h
3441798,Kelurahan Dusun Bangko,7833 m,89%,Mostly cloudy,22°,69%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Kelurahan-Dusun-Bangko/3441798/current-weather/3441798,6 High,11 km,NNE at 11 km/h,15 km/h
3442667,Eka Jaya,5822 m,96%,A shower,24°,78%,1012.70 mbar,Jambi,28°,12:33 PM,https://www.accuweather.com/en/id/Eka-Jaya/3442667/current-weather/3442667,3 Moderate,6 km,NW at 16 km/h,20 km/h
