area_id,areaname,ceiling,cloud_cover,condition,dew_point,humidity,pressure,province,temperature,timestamp,url,uv_index,visibility,wind,wind_gust
1958945,Gue Gajah,9449 m,85%,Mostly cloudy,23°,68%,1013.30 mbar,Aceh,30°,12:00 PM,https://www.accuweather.com/en/id/Gue-Gajah/1958945/current-weather/1958945,5 Moderate,11 km,ESE at 22 km/h,27 km/h
3435261,Gampong Teungoh,6462 m,63%,Clouds and sun,24°,69%,1013.80 mbar,Aceh,30°,12:00 PM,https://www.accuweather.com/en/id/Gampong-Teungoh/3435261/current-weather/3435261,6 High,10 km,NE at 12 km/h,17 km/h
206184,Ujuang Gadiang,6035 m,97%,Cloudy,23°,64%,1012.70 mbar,West Sumatra,30°,12:00 PM,https://www.accuweather.com/en/id/Ujuang-Gadiang/206184/current-weather/206184,4 Moderate,11 km,NNW at 1 km/h,2 km/h
3431366,Tanjung Harapan,6035 m,79%,Mostly cloudy,20°,74%,1013.00 mbar,West Sumatra,25°,12:00 PM,https://www.accuweather.com/en/id/Tanjung-Harapan/3431366/current-weather/3431366,6 High,10 km,NE at 5 km/h,8 km/h
3453742,Wanasari,0 m,99%,Cloudy,24°,77%,1013.00 mbar,West Java,28°,12:00 PM,https://www.accuweather.com/en/id/Wanasari/3453742/current-weather/3453742,2 Low,16 km,N at 7 km/h,9 km/h
3476643,Teluk Tiram,9327 m,51%,Clouds and sun,24°,65%,1011.60 mbar,South Kalimantan,32°,1:00 PM,https://www.accuweather.com/en/id/Teluk-Tiram/3476643/current-weather/3476643,11 Extreme,11 km,E at 8 km/h,9 km/h
3431466,Dempo Selatan,5364 m,69%,Clouds and sun,21°,84%,1012.50 mbar,South Sumatra,24°,12:00 PM,https://www.accuweather.com/en/id/Dempo-Selatan/3431466/current-weather/3431466,7 High,8 km,N at 11 km/h,14 km/h
3445526,Demang Lebar Daun,9327 m,88%,Mostly cloudy,24°,73%,1012.80 mbar,South Sumatra,29°,12:00 PM,https://www.accuweather.com/en/id/Demang-Lebar-Daun/3445526/current-weather/3445526,6 High,10 km,NW at 10 km/h,13 km/h
3476654,Teluk Dalam,9327 m,51%,Clouds and sun,24°,65%,1011.60 mbar,South Kalimantan,32°,1:00 PM,https://www.accuweather.com/en/id/Teluk-Dalam/3476654/current-weather/3476654,11 Extreme,11 km,E at 8 km/h,9 km/h
3454276,Tugu,0 m,91%,Cloudy,24°,76%,1013.00 mbar,West Java,29°,12:00 PM,https://www.accuweather.com/en/id/Tugu/3454276/current-weather/3454276,3 Moderate,16 km,SE at 12 km/h,15 km/h
3486025,Wosi,5852 m,86%,Mostly cloudy,23°,65%,1011.80 mbar,West Papua,30°,2:00 PM,https://www.accuweather.com/en/id/Wosi/3486025/current-weather/3486025,5 Moderate,11 km,WNW at 29 km/h,35 km/h
202512,Tasikmalaya,5974 m,53%,Clouds and sun,22°,62%,1012.20 mbar,West Java,30°,12:00 PM,https://www.accuweather.com/en/id/Tasikmalaya/202512/current-weather/202512,9 Very High,16 km,NE at 6 km/h,9 km/h
3478709,Winangun I,5669 m,35%,Partly sunny,24°,58%,1013.00 mbar,North Sulawesi,33°,1:00 PM,https://www.accuweather.com/en/id/Winangun-I/3478709/current-weather/3478709,10 Very High,16 km,ENE at 15 km/h,33 km/h
206085,Tomohon,5791 m,91%,Cloudy,22°,63%,1013.00 mbar,North Sulawesi,29°,1:00 PM,https://www.accuweather.com/en/id/Tomohon/206085/current-weather/206085,5 Moderate,16 km,E at 14 km/h,20 km/h
3431317,Tidore Utara,5852 m,51%,Hazy sunshine,24°,68%,1013.10 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Tidore-Utara/3431317/current-weather/3431317,8 Very High,16 km,ESE at 17 km/h,21 km/h
204993,Tobelo,5852 m,97%,Cloudy,22°,65%,1013.20 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Tobelo/204993/current-weather/204993,3 Moderate,16 km,ENE at 14 km/h,19 km/h
1967680,Titi Papan,0 m,85%,Mostly cloudy,26°,83%,1013.00 mbar,North Sumatra,29°,12:00 PM,https://www.accuweather.com/en/id/Titi-Papan/1967680/current-weather/1967680,2 Low,8 km,NNW at 7 km/h,7 km/h
1967456,Medan Labuhan,0 m,85%,Mostly cloudy,26°,83%,1013.00 mbar,North Sumatra,29°,12:00 PM,https://www.accuweather.com/en/id/Medan-Labuhan/1967456/current-weather/1967456,2 Low,8 km,NNW at 7 km/h,7 km/h
3439032,Terjun,0 m,85%,Mostly cloudy,26°,83%,1013.00 mbar,North Sumatra,29°,12:00 PM,https://www.accuweather.com/en/id/Terjun/3439032/current-weather/3439032,2 Low,8 km,NNW at 7 km/h,7 km/h
3431247,Tarakan Utara,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Tarakan-Utara/3431247/current-weather/3431247,5 Moderate,16 km,NW at 13 km/h,15 km/h
3431250,Tarakan Tengah,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Tarakan-Tengah/3431250/current-weather/3431250,5 Moderate,16 km,NW at 13 km/h,15 km/h
3431252,Tarakan Timur,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Tarakan-Timur/3431252/current-weather/3431252,5 Moderate,16 km,NW at 13 km/h,15 km/h
1967675,Tembung,0 m,85%,Mostly cloudy,26°,83%,1013.00 mbar,North Sumatra,29°,12:00 PM,https://www.accuweather.com/en/id/Tembung/1967675/current-weather/1967675,2 Low,8 km,NNW at 7 km/h,7 km/h
3431631,Tarakan Barat,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Tarakan-Barat/3431631/current-weather/3431631,5 Moderate,16 km,NW at 13 km/h,15 km/h
203751,Tarakan,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Tarakan/203751/current-weather/203751,5 Moderate,16 km,NW at 13 km/h,15 km/h
3477700,Tanjung Selor Hulu,5852 m,73%,Clouds and sun,24°,68%,1014.10 mbar,North Kalimantan,31°,1:00 PM,https://www.accuweather.com/en/id/Tanjung-Selor-Hulu/3477700/current-weather/3477700,6 High,16 km,SE at 0 km/h,0 km/h
203756,Tanjung Selor,5852 m,73%,Clouds and sun,24°,68%,1014.10 mbar,North Kalimantan,31°,1:00 PM,https://www.accuweather.com/en/id/Tanjung-Selor/203756/current-weather/203756,6 High,16 km,SE at 0 km/h,0 km/h
3477982,Tanjung Aru,5852 m,82%,A shower,23°,63%,1014.00 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Tanjung-Aru/3477982/current-weather/3477982,5 Moderate,16 km,WNW at 7 km/h,9 km/h
3477981,Sungai Nyamuk,5852 m,82%,A shower,23°,63%,1014.00 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Sungai-Nyamuk/3477981/current-weather/3477981,5 Moderate,16 km,WNW at 7 km/h,9 km/h
678577,Sebengkok,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Sebengkok/678577/current-weather/678577,5 Moderate,16 km,NW at 13 km/h,15 km/h
3477984,Pancang,5852 m,82%,A shower,23°,63%,1014.00 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Pancang/3477984/current-weather/3477984,5 Moderate,16 km,WNW at 7 km/h,9 km/h
3477992,Selumit Pantai,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Selumit-Pantai/3477992/current-weather/3477992,5 Moderate,16 km,NW at 13 km/h,15 km/h
3477993,Selumit,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Selumit/3477993/current-weather/3477993,5 Moderate,16 km,NW at 13 km/h,15 km/h
681016,Pamusian,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Pamusian/681016/current-weather/681016,5 Moderate,16 km,NW at 13 km/h,15 km/h
3477970,Nunukan Tengah,5852 m,82%,A shower,23°,63%,1014.00 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Nunukan-Tengah/3477970/current-weather/3477970,5 Moderate,16 km,WNW at 7 km/h,9 km/h
3477968,Nunukan Barat,5852 m,82%,A shower,23°,63%,1014.00 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Nunukan-Barat/3477968/current-weather/3477968,5 Moderate,16 km,WNW at 7 km/h,9 km/h
3477707,Tanjung Selor Hilir,5852 m,73%,Clouds and sun,24°,68%,1014.10 mbar,North Kalimantan,31°,1:00 PM,https://www.accuweather.com/en/id/Tanjung-Selor-Hilir/3477707/current-weather/3477707,6 High,16 km,SE at 0 km/h,0 km/h
3477985,Mamburungan,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Mamburungan/3477985/current-weather/3477985,5 Moderate,16 km,NW at 13 km/h,15 km/h
3477971,Nunukan Timur,5852 m,82%,A shower,23°,63%,1014.00 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Nunukan-Timur/3477971/current-weather/3477971,5 Moderate,16 km,WNW at 7 km/h,9 km/h
3477972,Nunukan Utara,5791 m,80%,Mostly cloudy,22°,57%,1014.20 mbar,North Kalimantan,31°,1:00 PM,https://www.accuweather.com/en/id/Nunukan-Utara/3477972/current-weather/3477972,5 Moderate,10 km,ENE at 8 km/h,10 km/h
203857,Malinau Kota,5334 m,83%,Mostly cloudy,23°,63%,1014.40 mbar,North Kalimantan,31°,1:00 PM,https://www.accuweather.com/en/id/Malinau-Kota/203857/current-weather/203857,5 Moderate,16 km,NNE at 6 km/h,8 km/h
3477995,Karang Rejo,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Karang-Rejo/3477995/current-weather/3477995,5 Moderate,16 km,NW at 13 km/h,15 km/h
3477996,Karang Balik,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Karang-Balik/3477996/current-weather/3477996,5 Moderate,16 km,NW at 13 km/h,15 km/h
3477998,Karang Anyar Pantai,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Karang-Anyar-Pantai/3477998/current-weather/3477998,5 Moderate,16 km,NW at 13 km/h,15 km/h
3477668,Malinau Hulu,5334 m,83%,Mostly cloudy,23°,63%,1014.40 mbar,North Kalimantan,31°,1:00 PM,https://www.accuweather.com/en/id/Malinau-Hulu/3477668/current-weather/3477668,5 Moderate,16 km,NNE at 6 km/h,8 km/h
3477991,Lingkas Ujung,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Lingkas-Ujung/3477991/current-weather/3477991,5 Moderate,16 km,NW at 13 km/h,15 km/h
3477997,Karang Anyar,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Karang-Anyar/3477997/current-weather/3477997,5 Moderate,16 km,NW at 13 km/h,15 km/h
3477994,Kampung Satu Skip,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Kampung-Satu-Skip/3477994/current-weather/3477994,5 Moderate,16 km,NW at 13 km/h,15 km/h
3477999,Karang Harapan,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Karang-Harapan/3477999/current-weather/3477999,5 Moderate,16 km,NW at 13 km/h,15 km/h
3477988,Kampung Enam,5852 m,85%,Mostly cloudy,25°,75%,1014.10 mbar,North Kalimantan,30°,1:00 PM,https://www.accuweather.com/en/id/Kampung-Enam/3477988/current-weather/3477988,5 Moderate,16 km,NW at 13 km/h,15 km/h
3477647,Kaliamok,5334 m,83%,Mostly cloudy,23°,63%,1014.40 mbar,North Kalimantan,31°,1:00 PM,https://www.accuweather.com/en/id/Kaliamok/3477647/current-weather/3477647,5 Moderate,16 km,NNE at 6 km/h,8 km/h
203837,Kalampising,5304 m,79%,Mostly cloudy,23°,61%,1014.40 mbar,North Kalimantan,31°,1:00 PM,https://www.accuweather.com/en/id/Kalampising/203837/current-weather/203837,5 Moderate,16 km,NE at 7 km/h,9 km/h
3477896,Kabungalor,5304 m,77%,Mostly cloudy,21°,53%,1014.30 mbar,North Kalimantan,31°,1:00 PM,https://www.accuweather.com/en/id/Kabungalor/3477896/current-weather/3477896,5 Moderate,16 km,ESE at 7 km/h,10 km/h
