area_id,areaname,ceiling,cloud_cover,condition,dew_point,humidity,pressure,province,temperature,timestamp,url,uv_index,visibility,wind,wind_gust
3431656,Rajabasa,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Rajabasa/3431656/current-weather/3431656,4 Moderate,8 km,W at 14 km/h,18 km/h
204317,Pringsewu,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Pringsewu/204317/current-weather/204317,4 Moderate,8 km,W at 14 km/h,18 km/h
3449365,Pidada,5669 m,95%,Cloudy,23°,71%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Pidada/3449365/current-weather/3449365,4 Moderate,8 km,NNW at 11 km/h,15 km/h
3449355,Pesawahan,5669 m,95%,Cloudy,23°,71%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Pesawahan/3449355/current-weather/3449355,4 Moderate,8 km,NNW at 11 km/h,15 km/h
3449456,Perumnas Way Halim,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Perumnas-Way-Halim/3449456/current-weather/3449456,4 Moderate,8 km,W at 14 km/h,18 km/h
3449434,Pematang Wangi,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Pematang-Wangi/3449434/current-weather/3449434,4 Moderate,8 km,W at 14 km/h,18 km/h
3449364,Panjang Utara,5669 m,95%,Cloudy,23°,71%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Panjang-Utara/3449364/current-weather/3449364,4 Moderate,8 km,NNW at 11 km/h,15 km/h
204315,Panjang,5669 m,95%,Cloudy,23°,71%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Panjang/204315/current-weather/204315,4 Moderate,8 km,NNW at 11 km/h,15 km/h
3449446,Nusantara Permai,5669 m,95%,Cloudy,23°,71%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Nusantara-Permai/3449446/current-weather/3449446,4 Moderate,8 km,NNW at 11 km/h,15 km/h
3447534,Negara Ratu,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Negara-Ratu/3447534/current-weather/3447534,4 Moderate,8 km,W at 14 km/h,18 km/h
204312,Natar,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Natar/204312/current-weather/204312,4 Moderate,8 km,W at 14 km/h,18 km/h
3449363,Panjang Selatan,5669 m,95%,Cloudy,23°,71%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Panjang-Selatan/3449363/current-weather/3449363,4 Moderate,8 km,NNW at 11 km/h,15 km/h
3449172,Mulya Asri,7132 m,94%,Cloudy,23°,71%,1009.50 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Mulya-Asri/3449172/current-weather/3449172,4 Moderate,10 km,NW at 14 km/h,18 km/h
3431468,Metro Utara,7285 m,98%,Cloudy,24°,80%,1009.30 mbar,Lampung,28°,12:00 PM,https://www.accuweather.com/en/id/Metro-Utara/3431468/current-weather/3431468,4 Moderate,10 km,W at 16 km/h,20 km/h
3431471,Metro Timur,7285 m,98%,Cloudy,24°,80%,1009.30 mbar,Lampung,28°,12:00 PM,https://www.accuweather.com/en/id/Metro-Timur/3431471/current-weather/3431471,4 Moderate,10 km,W at 16 km/h,20 km/h
3431474,Metro Selatan,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Metro-Selatan/3431474/current-weather/3431474,4 Moderate,8 km,W at 14 km/h,18 km/h
3431469,Metro Pusat,7285 m,98%,Cloudy,24°,80%,1009.30 mbar,Lampung,28°,12:00 PM,https://www.accuweather.com/en/id/Metro-Pusat/3431469/current-weather/3431469,4 Moderate,10 km,W at 16 km/h,20 km/h
3431470,Metro Barat,7285 m,98%,Cloudy,24°,80%,1009.30 mbar,Lampung,28°,12:00 PM,https://www.accuweather.com/en/id/Metro-Barat/3431470/current-weather/3431470,4 Moderate,10 km,W at 16 km/h,20 km/h
204311,Metro,7285 m,98%,Cloudy,24°,80%,1009.30 mbar,Lampung,28°,12:00 PM,https://www.accuweather.com/en/id/Metro/204311/current-weather/204311,4 Moderate,10 km,W at 16 km/h,20 km/h
3447530,Merak Batin,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Merak-Batin/3447530/current-weather/3447530,4 Moderate,8 km,W at 14 km/h,18 km/h
682336,Mataram Udik,7132 m,94%,Cloudy,23°,71%,1009.50 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Mataram-Udik/682336/current-weather/682336,4 Moderate,10 km,NW at 14 km/h,18 km/h
3431654,Langkapura,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Langkapura/3431654/current-weather/3431654,4 Moderate,8 km,W at 14 km/h,18 km/h
3449468,Metro,7285 m,98%,Cloudy,24°,80%,1009.30 mbar,Lampung,28°,12:00 PM,https://www.accuweather.com/en/id/Metro/3449468/current-weather/3449468,4 Moderate,10 km,W at 16 km/h,20 km/h
3449437,Labuhan Ratu Raya,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Labuhan-Ratu-Raya/3449437/current-weather/3449437,4 Moderate,8 km,W at 14 km/h,18 km/h
3431658,Labuhan Ratu,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Labuhan-Ratu/3431658/current-weather/3431658,4 Moderate,8 km,W at 14 km/h,18 km/h
3448181,Lempuyang Bandar,7285 m,98%,Cloudy,24°,80%,1009.30 mbar,Lampung,28°,12:00 PM,https://www.accuweather.com/en/id/Lempuyang-Bandar/3448181/current-weather/3448181,4 Moderate,10 km,W at 16 km/h,20 km/h
204309,Labuhan Maringai,4907 m,96%,Cloudy,23°,72%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Labuhan-Maringai/204309/current-weather/204309,4 Moderate,10 km,NW at 17 km/h,23 km/h
204307,Kotabumi,7285 m,96%,Cloudy,23°,70%,1009.40 mbar,Lampung,28°,12:00 PM,https://www.accuweather.com/en/id/Kotabumi/204307/current-weather/204307,4 Moderate,8 km,NNW at 11 km/h,14 km/h
3449382,Kupang Teba,5669 m,95%,Cloudy,23°,71%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Kupang-Teba/3449382/current-weather/3449382,4 Moderate,8 km,NNW at 11 km/h,15 km/h
3449438,Kota Sepang,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Kota-Sepang/3449438/current-weather/3449438,4 Moderate,8 km,W at 14 km/h,18 km/h
3449352,Kota Karang Raya,5669 m,95%,Cloudy,23°,71%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Kota-Karang-Raya/3449352/current-weather/3449352,4 Moderate,8 km,NNW at 11 km/h,15 km/h
3449349,Kota Karang,5669 m,95%,Cloudy,23°,71%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Kota-Karang/3449349/current-weather/3449349,4 Moderate,8 km,NNW at 11 km/h,15 km/h
3448145,Kota Gajah,7285 m,98%,Cloudy,24°,80%,1009.30 mbar,Lampung,28°,12:00 PM,https://www.accuweather.com/en/id/Kota-Gajah/3448145/current-weather/3448145,4 Moderate,10 km,W at 16 km/h,20 km/h
3449370,Kota Baru,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Kota-Baru/3449370/current-weather/3449370,4 Moderate,8 km,W at 14 km/h,18 km/h
3448376,Kota Alam,7285 m,96%,Cloudy,23°,70%,1009.40 mbar,Lampung,28°,12:00 PM,https://www.accuweather.com/en/id/Kota-Alam/3448376/current-weather/3448376,4 Moderate,8 km,NNW at 11 km/h,14 km/h
3449348,Keteguhan,5669 m,95%,Cloudy,23°,71%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Keteguhan/3449348/current-weather/3449348,4 Moderate,8 km,NNW at 11 km/h,15 km/h
3449411,Kemiling Permai,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Kemiling-Permai/3449411/current-weather/3449411,4 Moderate,8 km,W at 14 km/h,18 km/h
3449391,Kelapa Tiga,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Kelapa-Tiga/3449391/current-weather/3449391,4 Moderate,8 km,W at 14 km/h,18 km/h
3448377,Kelapa Tujuh,7285 m,96%,Cloudy,23°,70%,1009.40 mbar,Lampung,28°,12:00 PM,https://www.accuweather.com/en/id/Kelapa-Tujuh/3448377/current-weather/3448377,4 Moderate,8 km,NNW at 11 km/h,14 km/h
3431610,Kemiling,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Kemiling/3431610/current-weather/3431610,4 Moderate,8 km,W at 14 km/h,18 km/h
3431655,Kedaton,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Kedaton/3431655/current-weather/3431655,4 Moderate,8 km,W at 14 km/h,18 km/h
3449405,Kelapa Tiga Permai,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Kelapa-Tiga-Permai/3449405/current-weather/3449405,4 Moderate,8 km,W at 14 km/h,18 km/h
3431652,Kedamaian,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Kedamaian/3431652/current-weather/3431652,4 Moderate,8 km,W at 14 km/h,18 km/h
3447560,Karang Anyar,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Karang-Anyar/3447560/current-weather/3447560,4 Moderate,8 km,W at 14 km/h,18 km/h
3449359,Kangkung,5669 m,95%,Cloudy,23°,71%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Kangkung/3449359/current-weather/3449359,4 Moderate,8 km,NNW at 11 km/h,15 km/h
3449393,Kaliawi Persada,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Kaliawi-Persada/3449393/current-weather/3449393,4 Moderate,8 km,W at 14 km/h,18 km/h
3449390,Kaliawi,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Kaliawi/3449390/current-weather/3449390,4 Moderate,8 km,W at 14 km/h,18 km/h
3447545,Jatimulyo,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Jatimulyo/3447545/current-weather/3447545,4 Moderate,8 km,W at 14 km/h,18 km/h
3449452,Jagabaya II,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Jagabaya-II/3449452/current-weather/3449452,4 Moderate,8 km,W at 14 km/h,18 km/h
3449465,Iringmulyo,7285 m,98%,Cloudy,24°,80%,1009.30 mbar,Lampung,28°,12:00 PM,https://www.accuweather.com/en/id/Iringmulyo/3449465/current-weather/3449465,4 Moderate,10 km,W at 16 km/h,20 km/h
3449470,Hadimulyo Barat,7285 m,98%,Cloudy,24°,80%,1009.30 mbar,Lampung,28°,12:00 PM,https://www.accuweather.com/en/id/Hadimulyo-Barat/3449470/current-weather/3449470,4 Moderate,10 km,W at 16 km/h,20 km/h
3447527,Hajimena,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Hajimena/3447527/current-weather/3447527,4 Moderate,8 km,W at 14 km/h,18 km/h
3449454,Gunung Sulah,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Gunung-Sulah/3449454/current-weather/3449454,4 Moderate,8 km,W at 14 km/h,18 km/h
204334,Gunung Batin Baru,7132 m,94%,Cloudy,23°,71%,1009.50 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Gunung-Batin-Baru/204334/current-weather/204334,4 Moderate,10 km,NW at 14 km/h,18 km/h
3448803,Gedung Meneng,7132 m,94%,Cloudy,23°,71%,1009.50 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Gedung-Meneng/3448803/current-weather/3448803,4 Moderate,10 km,NW at 14 km/h,18 km/h
3447439,Gisting Atas,6858 m,99%,Cloudy,23°,76%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Gisting-Atas/3447439/current-weather/3447439,4 Moderate,8 km,NNE at 3 km/h,5 km/h
3448799,Gedung Karya Jitu,10211 m,97%,Cloudy,24°,70%,1009.40 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Gedung-Karya-Jitu/3448799/current-weather/3448799,5 Moderate,8 km,NW at 15 km/h,20 km/h
3449402,Gedong Air,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Gedong-Air/3449402/current-weather/3449402,4 Moderate,8 km,W at 14 km/h,18 km/h
3449046,Gading Rejo,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Gading-Rejo/3449046/current-weather/3449046,4 Moderate,8 km,W at 14 km/h,18 km/h
3431653,Enggal,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Enggal/3431653/current-weather/3431653,4 Moderate,8 km,W at 14 km/h,18 km/h
3449387,Durian Payung,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Durian-Payung/3449387/current-weather/3449387,4 Moderate,8 km,W at 14 km/h,18 km/h
3449447,Campang Raya,5669 m,95%,Cloudy,23°,71%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Campang-Raya/3449447/current-weather/3449447,4 Moderate,8 km,NNW at 11 km/h,15 km/h
3449448,Campang Jaya,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Campang-Jaya/3449448/current-weather/3449448,4 Moderate,8 km,W at 14 km/h,18 km/h
3431651,Bumi Waras,5669 m,95%,Cloudy,23°,71%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Bumi-Waras/3431651/current-weather/3431651,4 Moderate,8 km,NNW at 11 km/h,15 km/h
3448243,Bumi Nabung Ilir,4907 m,98%,Cloudy,23°,70%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Bumi-Nabung-Ilir/3448243/current-weather/3448243,3 Moderate,10 km,NW at 14 km/h,19 km/h
3449379,Bumi Kedamaian,5669 m,95%,Cloudy,23°,71%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Bumi-Kedamaian/3449379/current-weather/3449379,4 Moderate,8 km,NNW at 11 km/h,15 km/h
204300,Bukit Kemuning,4877 m,88%,Mostly cloudy,22°,72%,1009.60 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Bukit-Kemuning/204300/current-weather/204300,4 Moderate,8 km,NNW at 7 km/h,9 km/h
3447540,Brantiraya,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Brantiraya/3447540/current-weather/3447540,4 Moderate,8 km,W at 14 km/h,18 km/h
3449076,Bandung Baru,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Bandung-Baru/3449076/current-weather/3449076,4 Moderate,8 km,W at 14 km/h,18 km/h
3447537,Candi Mas,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Candi-Mas/3447537/current-weather/3447537,4 Moderate,8 km,W at 14 km/h,18 km/h
210188,Bandar Lampung,7285 m,98%,Cloudy,24°,84%,1009.30 mbar,Lampung,27°,12:00 PM,https://www.accuweather.com/en/id/Bandar-Lampung/210188/current-weather/210188,4 Moderate,8 km,W at 14 km/h,18 km/h
3448165,Bandar Jaya Timur,7285 m,98%,Cloudy,24°,80%,1009.30 mbar,Lampung,28°,12:00 PM,https://www.accuweather.com/en/id/Bandar-Jaya-Timur/3448165/current-weather/3448165,4 Moderate,10 km,W at 16 km/h,20 km/h
3447883,Bandar Agung,4907 m,96%,Cloudy,23°,72%,1009.20 mbar,Lampung,29°,12:00 PM,https://www.accuweather.com/en/id/Bandar-Agung/3447883/current-weather/3447883,4 Moderate,10 km,NW at 17 km/h,23 km/h
