area_id,areaname,ceiling,cloud_cover,condition,dew_point,humidity,pressure,province,temperature,timestamp,url,uv_index,visibility,wind,wind_gust
3431376,Sorong Timur,5852 m,55%,Clouds and sun,23°,56%,1009.30 mbar,West Papua,33°,2:00 PM,https://www.accuweather.com/en/id/Sorong-Timur/3431376/current-weather/3431376,8 Very High,16 km,N at 14 km/h,17 km/h
3460198,Wonokromo,7346 m,85%,Mostly cloudy,24°,63%,1010.20 mbar,Yogyakarta,31°,12:00 PM,https://www.accuweather.com/en/id/Wonokromo/3460198/current-weather/3460198,6 High,16 km,SSE at 8 km/h,11 km/h
211671,Yogyakarta,7346 m,85%,Mostly cloudy,24°,63%,1010.20 mbar,Yogyakarta,31°,12:00 PM,https://www.accuweather.com/en/id/Yogyakarta/211671/current-weather/211671,6 High,16 km,SSE at 8 km/h,11 km/h
1921266,Wirokerten,7346 m,85%,Mostly cloudy,24°,63%,1010.20 mbar,Yogyakarta,31°,12:00 PM,https://www.accuweather.com/en/id/Wirokerten/1921266/current-weather/1921266,6 High,16 km,SSE at 8 km/h,11 km/h
3468385,Wanasaba,5700 m,35%,Partly sunny,26°,70%,1009.00 mbar,West Nusa Tenggara,32°,1:00 PM,https://www.accuweather.com/en/id/Wanasaba/3468385/current-weather/3468385,12 Extreme,8 km,ENE at 7 km/h,7 km/h
206184,Ujuang Gadiang,640 m,98%,Thunderstorm,24°,87%,1010.70 mbar,West Sumatra,27°,12:00 PM,https://www.accuweather.com/en/id/Ujuang-Gadiang/206184/current-weather/206184,1 Low,2 km,W at 5 km/h,6 km/h
3445608,Wonosari,0 m,96%,A shower,25°,77%,1010.80 mbar,South Sumatra,30°,12:00 PM,https://www.accuweather.com/en/id/Wonosari/3445608/current-weather/3445608,2 Low,10 km,N at 14 km/h,22 km/h
3476654,Teluk Dalam,9449 m,69%,Clouds and sun,26°,68%,1009.50 mbar,South Kalimantan,33°,1:00 PM,https://www.accuweather.com/en/id/Teluk-Dalam/3476654/current-weather/3476654,10 Very High,11 km,NE at 9 km/h,11 km/h
3445498,Tuan Kentang,0 m,74%,Clouds and sun,27°,91%,1010.80 mbar,South Sumatra,29°,12:00 PM,https://www.accuweather.com/en/id/Tuan-Kentang/3445498/current-weather/3445498,4 Moderate,8 km,W at 10 km/h,12 km/h
3476643,Teluk Tiram,9449 m,69%,Clouds and sun,26°,68%,1009.50 mbar,South Kalimantan,33°,1:00 PM,https://www.accuweather.com/en/id/Teluk-Tiram/3476643/current-weather/3476643,10 Very High,11 km,NE at 9 km/h,11 km/h
3442926,Tugumulyo,0 m,96%,Cloudy,25°,76%,1010.70 mbar,South Sumatra,30°,12:00 PM,https://www.accuweather.com/en/id/Tugumulyo/3442926/current-weather/3442926,2 Low,16 km,N at 12 km/h,18 km/h
1967680,Titi Papan,1372 m,78%,Mostly cloudy,23°,68%,1011.50 mbar,North Sumatra,30°,12:00 PM,https://www.accuweather.com/en/id/Titi-Papan/1967680/current-weather/1967680,3 Moderate,10 km,WNW at 12 km/h,14 km/h
3439032,Terjun,1372 m,78%,Mostly cloudy,23°,68%,1011.50 mbar,North Sumatra,30°,12:00 PM,https://www.accuweather.com/en/id/Terjun/3439032/current-weather/3439032,3 Moderate,10 km,WNW at 12 km/h,14 km/h
1967675,Tembung,1372 m,78%,Mostly cloudy,23°,68%,1011.50 mbar,North Sumatra,30°,12:00 PM,https://www.accuweather.com/en/id/Tembung/1967675/current-weather/1967675,3 Moderate,10 km,WNW at 12 km/h,14 km/h
3441427,Tuah Karya,457 m,98%,Cloudy,26°,88%,1011.00 mbar,Riau,28°,12:00 PM,https://www.accuweather.com/en/id/Tuah-Karya/3441427/current-weather/3441427,2 Low,16 km,ENE at 11 km/h,13 km/h
206333,Teluk Nibung,1402 m,95%,Cloudy,23°,70%,1011.00 mbar,North Sumatra,29°,12:00 PM,https://www.accuweather.com/en/id/Teluk-Nibung/206333/current-weather/206333,2 Low,10 km,NNW at 8 km/h,11 km/h
3431317,Tidore Utara,8260 m,73%,Clouds and sun,25°,71%,1009.80 mbar,North Maluku,31°,2:00 PM,https://www.accuweather.com/en/id/Tidore-Utara/3431317/current-weather/3431317,7 High,16 km,NNW at 21 km/h,25 km/h
3430612,Tidore Kepulauan,8260 m,73%,Clouds and sun,25°,71%,1009.80 mbar,North Maluku,31°,2:00 PM,https://www.accuweather.com/en/id/Tidore-Kepulauan/3430612/current-weather/3430612,7 High,16 km,NNW at 21 km/h,25 km/h
3431320,Tidore Selatan,8260 m,73%,Clouds and sun,25°,71%,1009.80 mbar,North Maluku,31°,2:00 PM,https://www.accuweather.com/en/id/Tidore-Selatan/3431320/current-weather/3431320,7 High,16 km,NNW at 21 km/h,25 km/h
3431319,Tidore Timur,8260 m,73%,Clouds and sun,25°,71%,1009.80 mbar,North Maluku,31°,2:00 PM,https://www.accuweather.com/en/id/Tidore-Timur/3431319/current-weather/3431319,7 High,16 km,NNW at 21 km/h,25 km/h
204992,Tidore,8260 m,73%,Clouds and sun,25°,71%,1009.80 mbar,North Maluku,31°,2:00 PM,https://www.accuweather.com/en/id/Tidore/204992/current-weather/204992,7 High,16 km,NNW at 21 km/h,25 km/h
3431311,Ternate Tengah,8260 m,73%,Clouds and sun,25°,71%,1009.80 mbar,North Maluku,31°,2:00 PM,https://www.accuweather.com/en/id/Ternate-Tengah/3431311/current-weather/3431311,7 High,16 km,NNW at 21 km/h,25 km/h
3431312,Ternate Selatan,8260 m,73%,Clouds and sun,25°,71%,1009.80 mbar,North Maluku,31°,2:00 PM,https://www.accuweather.com/en/id/Ternate-Selatan/3431312/current-weather/3431312,7 High,16 km,NNW at 21 km/h,25 km/h
3431637,Ternate Utara,8260 m,73%,Clouds and sun,25°,71%,1009.80 mbar,North Maluku,31°,2:00 PM,https://www.accuweather.com/en/id/Ternate-Utara/3431637/current-weather/3431637,7 High,16 km,NNW at 21 km/h,25 km/h
3485598,Sangaji,8260 m,73%,Clouds and sun,25°,71%,1009.80 mbar,North Maluku,31°,2:00 PM,https://www.accuweather.com/en/id/Sangaji/3485598/current-weather/3485598,7 High,16 km,NNW at 21 km/h,25 km/h
678255,Sofifi,7376 m,40%,Partly sunny,23°,61%,1009.80 mbar,North Maluku,31°,2:00 PM,https://www.accuweather.com/en/id/Sofifi/678255/current-weather/678255,9 Very High,16 km,N at 9 km/h,13 km/h
3431313,Pulau Ternate,8260 m,73%,Clouds and sun,25°,71%,1009.80 mbar,North Maluku,31°,2:00 PM,https://www.accuweather.com/en/id/Pulau-Ternate/3431313/current-weather/3431313,7 High,16 km,NNW at 21 km/h,25 km/h
3438979,Tegal Sari Mandala III,1372 m,78%,Mostly cloudy,23°,68%,1011.50 mbar,North Sumatra,30°,12:00 PM,https://www.accuweather.com/en/id/Tegal-Sari-Mandala-III/3438979/current-weather/3438979,3 Moderate,10 km,WNW at 12 km/h,14 km/h
