area_id,areaname,ceiling,cloud_cover,condition,dew_point,humidity,pressure,province,temperature,timestamp,url,uv_index,visibility,wind,wind_gust
3440623,Tagaraja,6949 m,92%,Cloudy,24°,71%,1011.00 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Tagaraja/3440623/current-weather/3440623,5 Moderate,8 km,N at 13 km/h,18 km/h
678357,Sintong,8717 m,79%,Mostly cloudy,23°,60%,1011.40 mbar,Riau,31°,12:08 PM,https://www.accuweather.com/en/id/Sintong/678357/current-weather/678357,6 High,10 km,SE at 10 km/h,12 km/h
205658,Sungai Salak,0 m,95%,Cloudy,26°,83%,1011.10 mbar,Riau,29°,12:08 PM,https://www.accuweather.com/en/id/Sungai-Salak/205658/current-weather/205658,2 Low,8 km,NNE at 10 km/h,13 km/h
3440684,Sorek Satu,0 m,91%,Cloudy,24°,67%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Sorek-Satu/3440684/current-weather/3440684,3 Moderate,8 km,N at 8 km/h,10 km/h
3441426,Sidomulyo Barat,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Sidomulyo-Barat/3441426/current-weather/3441426,6 High,6 km,S at 1 km/h,1 km/h
1974083,Simpang Baru,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Simpang-Baru/1974083/current-weather/1974083,6 High,6 km,S at 1 km/h,1 km/h
1974111,Simpang Tiga,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Simpang-Tiga/1974111/current-weather/1974111,6 High,6 km,S at 1 km/h,1 km/h
1969756,Senapelan,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Senapelan/1969756/current-weather/1969756,6 High,6 km,S at 1 km/h,1 km/h
3441439,Sidomulyo Timur,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Sidomulyo-Timur/3441439/current-weather/3441439,6 High,6 km,S at 1 km/h,1 km/h
3440969,Senama Nenek,762 m,95%,Cloudy,24°,75%,1011.50 mbar,Riau,29°,12:08 PM,https://www.accuweather.com/en/id/Senama-Nenek/3440969/current-weather/3440969,2 Low,6 km,SE at 5 km/h,7 km/h
3441380,Selat Panjang Timur,5791 m,63%,Clouds and sun,23°,65%,1011.30 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Selat-Panjang-Timur/3441380/current-weather/3441380,6 High,10 km,NNW at 13 km/h,18 km/h
1970467,Sam Sam,732 m,91%,Cloudy,24°,70%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Sam-Sam/1970467/current-weather/1970467,2 Low,6 km,SE at 5 km/h,7 km/h
3441443,Sail,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Sail/3441443/current-weather/3441443,6 High,6 km,S at 1 km/h,1 km/h
1969775,Sail,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Sail/1969775/current-weather/1969775,6 High,6 km,S at 1 km/h,1 km/h
3431323,Rumbai Pesisir,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Rumbai-Pesisir/3431323/current-weather/3431323,6 High,6 km,S at 1 km/h,1 km/h
3441179,Sebangar,8717 m,79%,Mostly cloudy,23°,60%,1011.40 mbar,Riau,31°,12:08 PM,https://www.accuweather.com/en/id/Sebangar/3441179/current-weather/3441179,6 High,10 km,SE at 10 km/h,12 km/h
679383,Rumbai,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Rumbai/679383/current-weather/679383,6 High,6 km,S at 1 km/h,1 km/h
205649,Selat Panjang Kota,5791 m,63%,Clouds and sun,23°,65%,1011.30 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Selat-Panjang-Kota/205649/current-weather/205649,6 High,10 km,NNW at 13 km/h,18 km/h
205624,Rengat,0 m,92%,Cloudy,25°,78%,1011.20 mbar,Riau,29°,12:08 PM,https://www.accuweather.com/en/id/Rengat/205624/current-weather/205624,2 Low,6 km,ENE at 8 km/h,11 km/h
3441476,Rimba Sekampung,5944 m,63%,Clouds and sun,22°,61%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Rimba-Sekampung/3441476/current-weather/3441476,6 High,11 km,ESE at 10 km/h,13 km/h
3441442,Rejosari,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Rejosari/3441442/current-weather/3441442,6 High,6 km,S at 1 km/h,1 km/h
3441470,Ratu Sima,5944 m,63%,Clouds and sun,22°,61%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Ratu-Sima/3441470/current-weather/3441470,6 High,11 km,ESE at 10 km/h,13 km/h
3440655,Pulau Burung,6949 m,92%,Cloudy,24°,71%,1011.00 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Pulau-Burung/3440655/current-weather/3440655,5 Moderate,8 km,N at 13 km/h,18 km/h
3441463,Purnama,5944 m,63%,Clouds and sun,22°,61%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Purnama/3441463/current-weather/3441463,6 High,11 km,ESE at 10 km/h,13 km/h
680185,Pinggir,671 m,91%,Cloudy,24°,62%,1011.50 mbar,Riau,32°,12:08 PM,https://www.accuweather.com/en/id/Pinggir/680185/current-weather/680185,3 Moderate,6 km,SE at 5 km/h,7 km/h
679892,Pulau Kijang,0 m,95%,Cloudy,26°,86%,1011.10 mbar,Riau,29°,12:08 PM,https://www.accuweather.com/en/id/Pulau-Kijang/679892/current-weather/679892,2 Low,5 km,NNE at 8 km/h,11 km/h
680248,Petapahan,671 m,91%,Cloudy,24°,62%,1011.50 mbar,Riau,32°,12:08 PM,https://www.accuweather.com/en/id/Petapahan/680248/current-weather/680248,3 Moderate,6 km,SE at 5 km/h,7 km/h
3441180,Petani,8717 m,79%,Mostly cloudy,23°,60%,1011.40 mbar,Riau,31°,12:08 PM,https://www.accuweather.com/en/id/Petani/3441180/current-weather/3441180,6 High,10 km,SE at 10 km/h,12 km/h
1969780,Pesisir,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Pesisir/1969780/current-weather/1969780,6 High,6 km,S at 1 km/h,1 km/h
3431603,Pekanbaru Kota,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Pekanbaru-Kota/3431603/current-weather/3431603,6 High,6 km,S at 1 km/h,1 km/h
3441181,Pematang Pudu,8717 m,79%,Mostly cloudy,23°,60%,1011.40 mbar,Riau,31°,12:08 PM,https://www.accuweather.com/en/id/Pematang-Pudu/3441181/current-weather/3441181,6 High,10 km,SE at 10 km/h,12 km/h
3440804,Perawang Barat,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Perawang-Barat/3440804/current-weather/3440804,6 High,6 km,S at 1 km/h,1 km/h
1969859,Perawang,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Perawang/1969859/current-weather/1969859,6 High,6 km,S at 1 km/h,1 km/h
3440677,Pangkalan Kerinci Timur,0 m,88%,A shower,24°,71%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Pangkalan-Kerinci-Timur/3440677/current-weather/3440677,2 Low,8 km,E at 9 km/h,11 km/h
205619,Pekanbaru,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Pekanbaru/205619/current-weather/205619,6 High,6 km,S at 1 km/h,1 km/h
205676,Pangkalan Kasai,732 m,90%,A shower,25°,79%,1011.30 mbar,Riau,29°,12:08 PM,https://www.accuweather.com/en/id/Pangkalan-Kasai/205676/current-weather/205676,2 Low,6 km,NNE at 2 km/h,2 km/h
3440673,Pangkalan Kerinci Kota,0 m,88%,A shower,24°,71%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Pangkalan-Kerinci-Kota/3440673/current-weather/3440673,2 Low,8 km,E at 9 km/h,11 km/h
3441034,Pandau Jaya,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Pandau-Jaya/3441034/current-weather/3441034,6 High,6 km,S at 1 km/h,1 km/h
3440770,Minas Jaya,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Minas-Jaya/3440770/current-weather/3440770,6 High,6 km,S at 1 km/h,1 km/h
3441447,Muara Fajar,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Muara-Fajar/3441447/current-weather/3441447,6 High,6 km,S at 1 km/h,1 km/h
3431327,Payung Sekaki,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Payung-Sekaki/3431327/current-weather/3431327,6 High,6 km,S at 1 km/h,1 km/h
3431274,Medang Kampai,5944 m,63%,Clouds and sun,22°,61%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Medang-Kampai/3431274/current-weather/3431274,6 High,11 km,ESE at 10 km/h,13 km/h
205627,Minas,0 m,68%,Clouds and sun,22°,62%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Minas/205627/current-weather/205627,4 Moderate,10 km,ESE at 9 km/h,12 km/h
1969752,Meranti Pandak,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Meranti-Pandak/1969752/current-weather/1969752,6 High,6 km,S at 1 km/h,1 km/h
3441450,Limbungan Baru,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Limbungan-Baru/3441450/current-weather/3441450,6 High,6 km,S at 1 km/h,1 km/h
3441438,Maharatu,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Maharatu/3441438/current-weather/3441438,6 High,6 km,S at 1 km/h,1 km/h
3441133,Mahato,518 m,91%,Cloudy,24°,68%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Mahato/3441133/current-weather/3441133,3 Moderate,6 km,SSE at 5 km/h,7 km/h
3431333,Marpoyan Damai,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Marpoyan-Damai/3431333/current-weather/3431333,6 High,6 km,S at 1 km/h,1 km/h
1970538,Langgini,671 m,82%,Mostly cloudy,25°,79%,1011.50 mbar,Riau,28°,12:08 PM,https://www.accuweather.com/en/id/Langgini/1970538/current-weather/1970538,3 Moderate,5 km,SW at 4 km/h,6 km/h
1969783,Lembah Sari,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Lembah-Sari/1969783/current-weather/1969783,6 High,6 km,S at 1 km/h,1 km/h
3441429,Labuh Baru Timur,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Labuh-Baru-Timur/3441429/current-weather/3441429,6 High,6 km,S at 1 km/h,1 km/h
3441432,Labuh Baru Barat,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Labuh-Baru-Barat/3441432/current-weather/3441432,6 High,6 km,S at 1 km/h,1 km/h
1969779,Limapuluh,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Limapuluh/1969779/current-weather/1969779,6 High,6 km,S at 1 km/h,1 km/h
1969773,Kulim,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Kulim/1969773/current-weather/1969773,6 High,6 km,S at 1 km/h,1 km/h
683105,Limbungan,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Limbungan/683105/current-weather/683105,6 High,6 km,S at 1 km/h,1 km/h
3441037,Kubang Jaya,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Kubang-Jaya/3441037/current-weather/3441037,6 High,6 km,S at 1 km/h,1 km/h
205668,Keritang,732 m,93%,Cloudy,24°,79%,1011.20 mbar,Riau,28°,12:08 PM,https://www.accuweather.com/en/id/Keritang/205668/current-weather/205668,2 Low,8 km,N at 9 km/h,12 km/h
684567,Kasikan,701 m,95%,Cloudy,24°,68%,1011.50 mbar,Riau,31°,12:08 PM,https://www.accuweather.com/en/id/Kasikan/684567/current-weather/684567,2 Low,6 km,SE at 5 km/h,7 km/h
205669,Kota Lama,701 m,95%,Cloudy,24°,68%,1011.50 mbar,Riau,31°,12:08 PM,https://www.accuweather.com/en/id/Kota-Lama/205669/current-weather/205669,2 Low,6 km,SE at 5 km/h,7 km/h
3440776,Kandis Kota,671 m,91%,Cloudy,24°,62%,1011.50 mbar,Riau,32°,12:08 PM,https://www.accuweather.com/en/id/Kandis-Kota/3440776/current-weather/3440776,3 Moderate,6 km,SE at 5 km/h,7 km/h
3441472,Jaya Mukti,5944 m,63%,Clouds and sun,22°,61%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Jaya-Mukti/3441472/current-weather/3441472,6 High,11 km,ESE at 10 km/h,13 km/h
3441176,Duri Barat,8717 m,79%,Mostly cloudy,23°,60%,1011.40 mbar,Riau,31°,12:08 PM,https://www.accuweather.com/en/id/Duri-Barat/3441176/current-weather/3441176,6 High,10 km,SE at 10 km/h,12 km/h
3431272,Dumai Timur,5944 m,63%,Clouds and sun,22°,61%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Dumai-Timur/3431272/current-weather/3431272,6 High,11 km,ESE at 10 km/h,13 km/h
3431273,Dumai Selatan,5944 m,63%,Clouds and sun,22°,61%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Dumai-Selatan/3431273/current-weather/3431273,6 High,11 km,ESE at 10 km/h,13 km/h
3431271,Dumai Barat,5944 m,63%,Clouds and sun,22°,61%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Dumai-Barat/3431271/current-weather/3431271,6 High,11 km,ESE at 10 km/h,13 km/h
3431641,Dumai Kota,5944 m,63%,Clouds and sun,22°,61%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Dumai-Kota/3431641/current-weather/3431641,6 High,11 km,ESE at 10 km/h,13 km/h
205621,Dumai,5944 m,63%,Clouds and sun,22°,61%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Dumai/205621/current-weather/205621,6 High,11 km,ESE at 10 km/h,13 km/h
3441173,Gajah Sakti,8717 m,79%,Mostly cloudy,23°,60%,1011.40 mbar,Riau,31°,12:08 PM,https://www.accuweather.com/en/id/Gajah-Sakti/3441173/current-weather/3441173,6 High,10 km,SE at 10 km/h,12 km/h
3441454,Bukit Kayu Kapur,5944 m,63%,Clouds and sun,22°,61%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Bukit-Kayu-Kapur/3441454/current-weather/3441454,6 High,11 km,ESE at 10 km/h,13 km/h
1969812,Bukit Raya,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Bukit-Raya/1969812/current-weather/1969812,6 High,6 km,S at 1 km/h,1 km/h
3431277,Bukit Kapur,5944 m,63%,Clouds and sun,22°,61%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Bukit-Kapur/3431277/current-weather/3431277,6 High,11 km,ESE at 10 km/h,13 km/h
686516,Danau Lancang,671 m,91%,Cloudy,24°,62%,1011.50 mbar,Riau,32°,12:08 PM,https://www.accuweather.com/en/id/Danau-Lancang/686516/current-weather/686516,3 Moderate,6 km,SE at 5 km/h,7 km/h
1430,Bengkalis,6949 m,70%,Clouds and sun,22°,66%,1011.40 mbar,Riau,29°,12:08 PM,https://www.accuweather.com/en/id/Bengkalis/1430/current-weather/1430,7 High,11 km,NNE at 11 km/h,14 km/h
3441428,Delima,9266 m,86%,Mostly cloudy,25°,75%,1011.50 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Delima/3441428/current-weather/3441428,6 High,6 km,S at 1 km/h,1 km/h
3441359,Bangko Sempurna,1615 m,86%,Mostly cloudy,23°,58%,1011.30 mbar,Riau,32°,12:08 PM,https://www.accuweather.com/en/id/Bangko-Sempurna/3441359/current-weather/3441359,3 Moderate,10 km,SE at 8 km/h,10 km/h
205620,Bangkinang,671 m,82%,Mostly cloudy,25°,79%,1011.50 mbar,Riau,28°,12:08 PM,https://www.accuweather.com/en/id/Bangkinang/205620/current-weather/205620,3 Moderate,5 km,SW at 4 km/h,6 km/h
688486,Balai Makam,8717 m,79%,Mostly cloudy,23°,60%,1011.40 mbar,Riau,31°,12:08 PM,https://www.accuweather.com/en/id/Balai-Makam/688486/current-weather/688486,6 High,10 km,SE at 10 km/h,12 km/h
3441281,Balam Sempurna,1615 m,86%,Mostly cloudy,23°,58%,1011.30 mbar,Riau,32°,12:08 PM,https://www.accuweather.com/en/id/Balam-Sempurna/3441281/current-weather/3441281,3 Moderate,10 km,SE at 8 km/h,10 km/h
3441280,Balai Jaya,518 m,91%,Cloudy,24°,68%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Balai-Jaya/3441280/current-weather/3441280,3 Moderate,6 km,SSE at 5 km/h,7 km/h
1429,Bagansiapiapi,3597 m,83%,Mostly cloudy,23°,67%,1011.20 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Bagansiapiapi/1429/current-weather/1429,4 Moderate,10 km,ESE at 8 km/h,11 km/h
3441275,Bahtera Makmur,518 m,91%,Cloudy,24°,68%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Bahtera-Makmur/3441275/current-weather/3441275,3 Moderate,6 km,SSE at 5 km/h,7 km/h
3441469,Bukit Datuk,5944 m,63%,Clouds and sun,22°,61%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Bukit-Datuk/3441469/current-weather/3441469,6 High,11 km,ESE at 10 km/h,13 km/h
3441321,Bagan Hulu,7620 m,83%,Mostly cloudy,23°,66%,1011.20 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Bagan-Hulu/3441321/current-weather/3441321,5 Moderate,10 km,ESE at 8 km/h,11 km/h
3441120,Batang Kumu,122 m,97%,Cloudy,24°,68%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Batang-Kumu/3441120/current-weather/3441120,2 Low,6 km,SE at 4 km/h,6 km/h
3441324,Bagan Barat,7620 m,83%,Mostly cloudy,23°,66%,1011.20 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Bagan-Barat/3441324/current-weather/3441324,5 Moderate,10 km,ESE at 8 km/h,11 km/h
3441287,Bagan Batu,1676 m,97%,Cloudy,26°,81%,1011.30 mbar,Riau,29°,12:08 PM,https://www.accuweather.com/en/id/Bagan-Batu/3441287/current-weather/3441287,2 Low,8 km,S at 5 km/h,7 km/h
3441453,Bagan Besar,5944 m,63%,Clouds and sun,22°,61%,1011.40 mbar,Riau,30°,12:08 PM,https://www.accuweather.com/en/id/Bagan-Besar/3441453/current-weather/3441453,6 High,11 km,ESE at 10 km/h,13 km/h
3441178,Babussalam,8717 m,79%,Mostly cloudy,23°,60%,1011.40 mbar,Riau,31°,12:08 PM,https://www.accuweather.com/en/id/Babussalam/3441178/current-weather/3441178,6 High,10 km,SE at 10 km/h,12 km/h
3484496,Wamlana,6949 m,80%,Mostly cloudy,19°,79%,1010.50 mbar,Maluku,23°,2:08 PM,https://www.accuweather.com/en/id/Wamlana/3484496/current-weather/3484496,4 Moderate,10 km,E at 10 km/h,13 km/h
