area_id,areaname,ceiling,cloud_cover,condition,dew_point,humidity,pressure,province,temperature,timestamp,url,uv_index,visibility,wind,wind_gust
202297,Walantaka,5883 m,80%,Mostly cloudy,25°,72%,1010.00 mbar,Banten,30°,12:00 PM,https://www.accuweather.com/en/id/Walantaka/202297/current-weather/202297,6 High,10 km,NW at 4 km/h,5 km/h
3468385,Wanasaba,5700 m,76%,Mostly cloudy,24°,62%,1010.00 mbar,West Nusa Tenggara,32°,1:00 PM,https://www.accuweather.com/en/id/Wanasaba/3468385/current-weather/3468385,7 High,8 km,SSW at 11 km/h,11 km/h
3467345,Uwung Jaya,5974 m,35%,Partly sunny,24°,69%,1010.00 mbar,Banten,30°,12:00 PM,https://www.accuweather.com/en/id/Uwung-Jaya/3467345/current-weather/3467345,10 Very High,16 km,N at 11 km/h,11 km/h
3471978,Wajo Hulu,5852 m,86%,Mostly cloudy,24°,67%,1010.30 mbar,West Kalimantan,31°,12:00 PM,https://www.accuweather.com/en/id/Wajo-Hulu/3471978/current-weather/3471978,5 Moderate,8 km,NNE at 9 km/h,11 km/h
1968292,Uteun Kot,5486 m,80%,Mostly cloudy,22°,70%,1012.00 mbar,Aceh,28°,12:00 PM,https://www.accuweather.com/en/id/Uteun-Kot/1968292/current-weather/1968292,5 Moderate,16 km,N at 8 km/h,11 km/h
3481671,Sambung Jawa,5852 m,75%,Rain,25°,78%,1010.00 mbar,South Sulawesi,29°,1:00 PM,https://www.accuweather.com/en/id/Sambung-Jawa/3481671/current-weather/3481671,6 High,2 km,NW at 13 km/h,13 km/h
3450015,Sungai Binti,5852 m,80%,Mostly cloudy,23°,65%,1012.00 mbar,Riau Islands,30°,12:00 PM,https://www.accuweather.com/en/id/Sungai-Binti/3450015/current-weather/3450015,5 Moderate,16 km,NNE at 18 km/h,21 km/h
3453742,Wanasari,5913 m,87%,Mostly cloudy,24°,69%,1010.00 mbar,West Java,31°,12:00 PM,https://www.accuweather.com/en/id/Wanasari/3453742/current-weather/3453742,5 Moderate,8 km,W at 10 km/h,13 km/h
3454170,Babakan Sari,5944 m,51%,Clouds and sun,20°,63%,1010.10 mbar,West Java,28°,12:00 PM,https://www.accuweather.com/en/id/Babakan-Sari/3454170/current-weather/3454170,9 Very High,11 km,ESE at 17 km/h,22 km/h
3476643,Teluk Tiram,0 m,66%,Thunderstorm,26°,73%,1010.20 mbar,South Kalimantan,32°,1:00 PM,https://www.accuweather.com/en/id/Teluk-Tiram/3476643/current-weather/3476643,4 Moderate,6 km,N at 9 km/h,11 km/h
