area_id,areaname,ceiling,cloud_cover,condition,dew_point,humidity,pressure,province,temperature,timestamp,url,uv_index,visibility,wind,wind_gust
202450,Pondokgede,9083 m,85%,Thunderstorm,25°,100%,1013.00 mbar,West Java,25°,12:00 PM,https://www.accuweather.com/en/id/Pondokgede/202450/current-weather/202450,6 High,3 km,W at 6 km/h,8 km/h
680043,Pondokmelati,9083 m,85%,Thunderstorm,25°,100%,1013.00 mbar,West Java,25°,12:00 PM,https://www.accuweather.com/en/id/Pondokmelati/680043/current-weather/680043,6 High,3 km,W at 6 km/h,8 km/h
3453742,Wanasari,9114 m,97%,Thunderstorm,24°,80%,1013.00 mbar,West Java,28°,12:00 PM,https://www.accuweather.com/en/id/Wanasari/3453742/current-weather/3453742,4 Moderate,6 km,NNW at 14 km/h,18 km/h
3454276,Tugu,9083 m,85%,Thunderstorm,25°,100%,1013.00 mbar,West Java,25°,12:00 PM,https://www.accuweather.com/en/id/Tugu/3454276/current-weather/3454276,6 High,3 km,W at 6 km/h,8 km/h
3486025,Wosi,0 m,82%,Mostly cloudy,22°,54%,1009.70 mbar,West Papua,32°,2:00 PM,https://www.accuweather.com/en/id/Wosi/3486025/current-weather/3486025,3 Moderate,16 km,NW at 17 km/h,21 km/h
3485670,Wagom Selatan,5852 m,75%,Hazy sunshine,23°,61%,1009.40 mbar,West Papua,31°,2:00 PM,https://www.accuweather.com/en/id/Wagom-Selatan/3485670/current-weather/3485670,6 High,16 km,SSW at 13 km/h,16 km/h
3486432,Waisai,5852 m,79%,Mostly cloudy,23°,68%,1010.10 mbar,West Papua,29°,2:00 PM,https://www.accuweather.com/en/id/Waisai/3486432/current-weather/3486432,6 High,16 km,SE at 15 km/h,22 km/h
3431746,Wua-Wua,5395 m,76%,Thunderstorm,25°,76%,1010.10 mbar,Southeast Sulawesi,30°,1:00 PM,https://www.accuweather.com/en/id/Wua-Wua/3431746/current-weather/3431746,6 High,6 km,W at 9 km/h,11 km/h
3444181,Betung,9296 m,98%,Cloudy,24°,79%,1012.50 mbar,South Sumatra,28°,12:00 PM,https://www.accuweather.com/en/id/Betung/3444181/current-weather/3444181,5 Moderate,6 km,NW at 12 km/h,16 km/h
206233,Tebing Tinggi,518 m,99%,Cloudy,23°,71%,1012.20 mbar,South Sumatra,29°,12:00 PM,https://www.accuweather.com/en/id/Tebing-Tinggi/206233/current-weather/206233,2 Low,6 km,N at 12 km/h,17 km/h
1975175,Biring Kanaya,5364 m,35%,Partly sunny,24°,69%,1011.00 mbar,South Sulawesi,30°,1:00 PM,https://www.accuweather.com/en/id/Biring-Kanaya/1975175/current-weather/1975175,11 Extreme,16 km,S at 7 km/h,7 km/h
3476668,Sungai Jingah,5700 m,98%,Cloudy,25°,83%,1010.90 mbar,South Kalimantan,28°,1:00 PM,https://www.accuweather.com/en/id/Sungai-Jingah/3476668/current-weather/3476668,4 Moderate,8 km,N at 8 km/h,10 km/h
3481754,Bira,5364 m,35%,Partly sunny,24°,69%,1011.00 mbar,South Sulawesi,30°,1:00 PM,https://www.accuweather.com/en/id/Bira/3481754/current-weather/3481754,11 Extreme,16 km,S at 7 km/h,7 km/h
3476386,Sungai Danau,5700 m,97%,Cloudy,24°,74%,1011.00 mbar,South Kalimantan,29°,1:00 PM,https://www.accuweather.com/en/id/Sungai-Danau/3476386/current-weather/3476386,5 Moderate,5 km,SSW at 6 km/h,7 km/h
1970538,Langgini,5395 m,92%,Cloudy,22°,66%,1013.80 mbar,Riau,28°,12:00 PM,https://www.accuweather.com/en/id/Langgini/1970538/current-weather/1970538,4 Moderate,16 km,E at 6 km/h,8 km/h
3490303,Yabansai,5395 m,35%,Partly sunny,22°,58%,1006.00 mbar,Papua,31°,2:00 PM,https://www.accuweather.com/en/id/Yabansai/3490303/current-weather/3490303,10 Very High,16 km,W at 26 km/h,26 km/h
3490293,Yobe,5395 m,35%,Partly sunny,22°,58%,1006.00 mbar,Papua,31°,2:00 PM,https://www.accuweather.com/en/id/Yobe/3490293/current-weather/3490293,10 Very High,16 km,W at 26 km/h,26 km/h
204993,Tobelo,9327 m,92%,Thunderstorm,25°,90%,1010.50 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Tobelo/204993/current-weather/204993,4 Moderate,3 km,ENE at 11 km/h,14 km/h
3487788,Wonosari Jaya,5761 m,98%,Cloudy,26°,67%,1010.30 mbar,Papua,32°,2:00 PM,https://www.accuweather.com/en/id/Wonosari-Jaya/3487788/current-weather/3487788,4 Moderate,8 km,S at 6 km/h,7 km/h
3431317,Tidore Utara,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Tidore-Utara/3431317/current-weather/3431317,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3431320,Tidore Selatan,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Tidore-Selatan/3431320/current-weather/3431320,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3431319,Tidore Timur,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Tidore-Timur/3431319/current-weather/3431319,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3431311,Ternate Tengah,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Ternate-Tengah/3431311/current-weather/3431311,4 Moderate,5 km,NNW at 18 km/h,22 km/h
204992,Tidore,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Tidore/204992/current-weather/204992,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3430612,Tidore Kepulauan,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Tidore-Kepulauan/3430612/current-weather/3430612,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3431637,Ternate Utara,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Ternate-Utara/3431637/current-weather/3431637,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3431312,Ternate Selatan,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Ternate-Selatan/3431312/current-weather/3431312,4 Moderate,5 km,NNW at 18 km/h,22 km/h
204989,Ternate,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Ternate/204989/current-weather/204989,4 Moderate,5 km,NNW at 18 km/h,22 km/h
678255,Sofifi,5852 m,95%,Thunderstorm,25°,84%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Sofifi/678255/current-weather/678255,3 Moderate,8 km,NNE at 10 km/h,14 km/h
3431335,Oba,0 m,95%,Thunderstorm,25°,87%,1010.30 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Oba/3431335/current-weather/3431335,2 Low,3 km,E at 6 km/h,9 km/h
3431330,Oba Tengah,9327 m,95%,Thunderstorm,24°,84%,1010.30 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Oba-Tengah/3431330/current-weather/3431330,4 Moderate,8 km,NW at 9 km/h,12 km/h
3431313,Pulau Ternate,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Pulau-Ternate/3431313/current-weather/3431313,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3431318,Oba Utara,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Oba-Utara/3431318/current-weather/3431318,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3485598,Sangaji,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Sangaji/3485598/current-weather/3485598,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3485580,Maliaro,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Maliaro/3485580/current-weather/3485580,4 Moderate,5 km,NNW at 18 km/h,22 km/h
682439,Marikurubu,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Marikurubu/682439/current-weather/682439,4 Moderate,5 km,NNW at 18 km/h,22 km/h
875,Labuha,5852 m,97%,A shower,24°,74%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Labuha/875/current-weather/875,3 Moderate,10 km,SSW at 10 km/h,14 km/h
3485568,Kayu Merah,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Kayu-Merah/3485568/current-weather/3485568,4 Moderate,5 km,NNW at 18 km/h,22 km/h
684901,Kalumata,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Kalumata/684901/current-weather/684901,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3485060,Falabisahaya,5852 m,98%,Cloudy,24°,73%,1010.40 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Falabisahaya/3485060/current-weather/3485060,4 Moderate,8 km,N at 13 km/h,17 km/h
3485353,Gamsungi,9327 m,92%,Thunderstorm,25°,90%,1010.50 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Gamsungi/3485353/current-weather/3485353,4 Moderate,3 km,ENE at 11 km/h,14 km/h
204991,Galela,5852 m,97%,Cloudy,24°,88%,1010.50 mbar,North Maluku,26°,2:00 PM,https://www.accuweather.com/en/id/Galela/204991/current-weather/204991,4 Moderate,5 km,NNE at 3 km/h,3 km/h
685785,Gosoma,9327 m,92%,Thunderstorm,25°,90%,1010.50 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Gosoma/685785/current-weather/685785,4 Moderate,3 km,ENE at 11 km/h,14 km/h
686321,Dufa Dufa,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Dufa-Dufa/686321/current-weather/686321,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3485569,Bastiong Talangame,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Bastiong-Talangame/3485569/current-weather/3485569,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3485079,Baru,5852 m,91%,Cloudy,24°,74%,1010.30 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Baru/3485079/current-weather/3485079,5 Moderate,6 km,SSW at 10 km/h,14 km/h
688237,Barataku,5852 m,97%,Cloudy,24°,88%,1010.50 mbar,North Maluku,26°,2:00 PM,https://www.accuweather.com/en/id/Barataku/688237/current-weather/688237,4 Moderate,5 km,NNE at 3 km/h,3 km/h
3485515,Bapenu,5364 m,99%,A shower,24°,81%,1010.50 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Bapenu/3485515/current-weather/3485515,3 Moderate,8 km,N at 10 km/h,14 km/h
688253,Barataku,5852 m,96%,Cloudy,24°,80%,1010.60 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Barataku/688253/current-weather/688253,4 Moderate,8 km,ENE at 12 km/h,15 km/h
3485456,Bangul,5852 m,76%,Mostly cloudy,25°,74%,1010.40 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Bangul/3485456/current-weather/3485456,6 High,8 km,E at 10 km/h,13 km/h
3484916,Bangkit Rahmat,5852 m,95%,Thunderstorm,25°,84%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Bangkit-Rahmat/3484916/current-weather/3484916,3 Moderate,8 km,NNE at 10 km/h,14 km/h
205022,Banemo,5852 m,58%,Clouds and sun,24°,74%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Banemo/205022/current-weather/205022,8 Very High,10 km,E at 12 km/h,15 km/h
3485214,Balitata,732 m,95%,Cloudy,24°,68%,1010.30 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Balitata/3485214/current-weather/3485214,3 Moderate,10 km,ENE at 11 km/h,15 km/h
688447,Balisoan,5852 m,96%,Cloudy,24°,76%,1010.40 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Balisoan/688447/current-weather/688447,4 Moderate,6 km,NE at 10 km/h,13 km/h
688466,Bale,5852 m,97%,Cloudy,24°,88%,1010.50 mbar,North Maluku,26°,2:00 PM,https://www.accuweather.com/en/id/Bale/688466/current-weather/688466,4 Moderate,5 km,NNE at 3 km/h,3 km/h
1676677,Baleha,5364 m,98%,A shower,26°,85%,1010.20 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Baleha/1676677/current-weather/1676677,3 Moderate,8 km,NNW at 9 km/h,13 km/h
3485634,Bale,9327 m,95%,Thunderstorm,24°,84%,1010.30 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Bale/3485634/current-weather/3485634,4 Moderate,8 km,NW at 9 km/h,12 km/h
3485284,Balisosang,5852 m,96%,Cloudy,24°,76%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Balisosang/3485284/current-weather/3485284,4 Moderate,8 km,ENE at 12 km/h,16 km/h
3484957,Bakun Pantai,5852 m,97%,Cloudy,24°,88%,1010.50 mbar,North Maluku,26°,2:00 PM,https://www.accuweather.com/en/id/Bakun-Pantai/3484957/current-weather/3484957,4 Moderate,5 km,NNE at 3 km/h,3 km/h
3485646,Balbar,5852 m,95%,Thunderstorm,25°,84%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Balbar/3485646/current-weather/3485646,3 Moderate,8 km,NNE at 10 km/h,14 km/h
688501,Bakun,5852 m,97%,Cloudy,24°,88%,1010.50 mbar,North Maluku,26°,2:00 PM,https://www.accuweather.com/en/id/Bakun/688501/current-weather/688501,4 Moderate,5 km,NNE at 3 km/h,3 km/h
3484993,Baka Jaya,5852 m,58%,Clouds and sun,24°,74%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Baka-Jaya/3484993/current-weather/3484993,8 Very High,10 km,E at 12 km/h,15 km/h
3485178,Bajo,5852 m,94%,Cloudy,24°,72%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Bajo/3485178/current-weather/3485178,4 Moderate,10 km,NNW at 8 km/h,11 km/h
3485127,Bajo,5852 m,97%,A shower,24°,74%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Bajo/3485127/current-weather/3485127,3 Moderate,10 km,SSW at 10 km/h,14 km/h
3485036,Bajo,5364 m,96%,Cloudy,25°,83%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Bajo/3485036/current-weather/3485036,4 Moderate,10 km,WNW at 10 km/h,13 km/h
688526,Baja,5852 m,96%,Cloudy,24°,80%,1010.60 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Baja/688526/current-weather/688526,4 Moderate,8 km,ENE at 12 km/h,15 km/h
3485112,Bahu,5852 m,97%,A shower,24°,74%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Bahu/3485112/current-weather/3485112,3 Moderate,10 km,SSW at 10 km/h,14 km/h
3485514,Bahu,5852 m,99%,Cloudy,25°,75%,1010.50 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Bahu/3485514/current-weather/3485514,4 Moderate,8 km,N at 12 km/h,16 km/h
3485106,Awanggoa,5852 m,97%,A shower,24°,74%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Awanggoa/3485106/current-weather/3485106,3 Moderate,10 km,SSW at 10 km/h,14 km/h
688530,Bailengit,9327 m,92%,Thunderstorm,25°,90%,1010.50 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Bailengit/688530/current-weather/688530,4 Moderate,3 km,ENE at 11 km/h,14 km/h
3485225,Awis,5852 m,87%,Mostly cloudy,23°,68%,1010.30 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Awis/3485225/current-weather/3485225,5 Moderate,10 km,ENE at 11 km/h,14 km/h
688688,Auponhia,5852 m,98%,Cloudy,24°,73%,1010.40 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Auponhia/688688/current-weather/688688,4 Moderate,8 km,N at 13 km/h,17 km/h
3485154,Arumamang,5852 m,97%,Cloudy,25°,81%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Arumamang/3485154/current-weather/3485154,4 Moderate,10 km,NE at 10 km/h,14 km/h
205020,Asimiro,5852 m,96%,Cloudy,24°,80%,1010.60 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Asimiro/205020/current-weather/205020,4 Moderate,8 km,ENE at 12 km/h,15 km/h
3485492,Aru Burung,488 m,98%,Cloudy,23°,83%,1010.80 mbar,North Maluku,26°,2:00 PM,https://www.accuweather.com/en/id/Aru-Burung/3485492/current-weather/3485492,2 Low,6 km,NE at 10 km/h,14 km/h
210360,Babang,457 m,95%,A shower,25°,81%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Babang/210360/current-weather/210360,2 Low,6 km,E at 8 km/h,11 km/h
3485497,Aru,488 m,98%,Cloudy,23°,83%,1010.80 mbar,North Maluku,26°,2:00 PM,https://www.accuweather.com/en/id/Aru/3485497/current-weather/3485497,2 Low,6 km,NE at 10 km/h,14 km/h
3485395,Apulea,5852 m,96%,Cloudy,24°,80%,1010.60 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Apulea/3485395/current-weather/3485395,4 Moderate,8 km,ENE at 12 km/h,15 km/h
3485480,Aru Irian,0 m,97%,Cloudy,24°,78%,1010.60 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Aru-Irian/3485480/current-weather/3485480,2 Low,6 km,WNW at 6 km/h,8 km/h
688665,Awer,5852 m,96%,Cloudy,24°,76%,1010.40 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Awer/688665/current-weather/688665,4 Moderate,6 km,NE at 10 km/h,13 km/h
3485075,Anggai,5852 m,93%,Cloudy,24°,78%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Anggai/3485075/current-weather/3485075,4 Moderate,6 km,E at 12 km/h,16 km/h
3485104,Amasing Kota Barat,5852 m,97%,A shower,24°,74%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Amasing-Kota-Barat/3485104/current-weather/3485104,3 Moderate,10 km,SSW at 10 km/h,14 km/h
3485098,Amasing Kali,5364 m,76%,Mostly cloudy,23°,59%,1010.30 mbar,North Maluku,32°,2:00 PM,https://www.accuweather.com/en/id/Amasing-Kali/3485098/current-weather/3485098,6 High,10 km,E at 12 km/h,15 km/h
3485105,Amasing Kota Utara,5852 m,97%,A shower,24°,74%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Amasing-Kota-Utara/3485105/current-weather/3485105,3 Moderate,10 km,SSW at 10 km/h,14 km/h
3485086,Alam Pelita,5852 m,91%,Cloudy,24°,74%,1010.30 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Alam-Pelita/3485086/current-weather/3485086,5 Moderate,6 km,SSW at 10 km/h,14 km/h
3485644,Ampera,5852 m,95%,Thunderstorm,25°,84%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Ampera/3485644/current-weather/3485644,3 Moderate,8 km,NNE at 10 km/h,14 km/h
3485097,Amasing Kota,5852 m,97%,A shower,24°,74%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Amasing-Kota/3485097/current-weather/3485097,3 Moderate,10 km,SSW at 10 km/h,14 km/h
3485084,Alam Kenanga,5852 m,91%,Cloudy,24°,74%,1010.30 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Alam-Kenanga/3485084/current-weather/3485084,5 Moderate,6 km,SSW at 10 km/h,14 km/h
3485653,Aketubatu,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Aketubatu/3485653/current-weather/3485653,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3485650,Akesai,9327 m,95%,Thunderstorm,24°,84%,1010.30 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Akesai/3485650/current-weather/3485650,4 Moderate,8 km,NW at 9 km/h,12 km/h
3485651,Aketobololo,9327 m,95%,Thunderstorm,24°,84%,1010.30 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Aketobololo/3485651/current-weather/3485651,4 Moderate,8 km,NW at 9 km/h,12 km/h
688943,Aketola,5852 m,96%,Cloudy,24°,76%,1010.40 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Aketola/688943/current-weather/688943,4 Moderate,6 km,NE at 10 km/h,13 km/h
3485291,Akelamo Kao,5852 m,95%,Thunderstorm,25°,84%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Akelamo-Kao/3485291/current-weather/3485291,3 Moderate,8 km,NNE at 10 km/h,14 km/h
3484935,Akesibu,5852 m,96%,Cloudy,24°,76%,1010.40 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Akesibu/3484935/current-weather/3484935,4 Moderate,6 km,NE at 10 km/h,13 km/h
205018,Akelamo,5852 m,88%,Mostly cloudy,24°,72%,1010.30 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Akelamo/205018/current-weather/205018,5 Moderate,10 km,E at 9 km/h,12 km/h
3485648,Akelamo,9327 m,95%,Thunderstorm,24°,84%,1010.30 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Akelamo/3485648/current-weather/3485648,4 Moderate,8 km,NW at 9 km/h,12 km/h
3484926,Akelamo,5852 m,96%,Cloudy,24°,76%,1010.40 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Akelamo/3484926/current-weather/3484926,4 Moderate,6 km,NE at 10 km/h,13 km/h
3484906,Akelaha,5852 m,95%,Thunderstorm,25°,84%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Akelaha/3484906/current-weather/3484906,3 Moderate,8 km,NNE at 10 km/h,14 km/h
3485601,Akehuda,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Akehuda/3485601/current-weather/3485601,4 Moderate,5 km,NNW at 18 km/h,22 km/h
688949,Akekolano,5852 m,95%,Thunderstorm,25°,84%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Akekolano/688949/current-weather/688949,3 Moderate,8 km,NNE at 10 km/h,14 km/h
3485649,Akeguraci,9327 m,95%,Thunderstorm,24°,84%,1010.30 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Akeguraci/3485649/current-weather/3485649,4 Moderate,8 km,NW at 9 km/h,12 km/h
3485080,Akegula,5852 m,93%,Cloudy,24°,78%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Akegula/3485080/current-weather/3485080,4 Moderate,6 km,E at 12 km/h,16 km/h
3484901,Akediri,5852 m,96%,Cloudy,24°,76%,1010.40 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Akediri/3484901/current-weather/3484901,4 Moderate,6 km,NE at 10 km/h,13 km/h
3485652,Akedotilou,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Akedotilou/3485652/current-weather/3485652,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3485116,Akedabo,5852 m,97%,A shower,24°,74%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Akedabo/3485116/current-weather/3485116,3 Moderate,10 km,SSW at 10 km/h,14 km/h
3484907,Akeara,9327 m,92%,Cloudy,23°,76%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Akeara/3484907/current-weather/3484907,5 Moderate,10 km,NNW at 19 km/h,23 km/h
688951,Ake Jailolo,9327 m,92%,Thunderstorm,26°,87%,1010.30 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Ake-Jailolo/688951/current-weather/688951,4 Moderate,5 km,NNW at 18 km/h,22 km/h
3485191,Ake Jailolo,5852 m,94%,Cloudy,24°,72%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Ake-Jailolo/3485191/current-weather/3485191,4 Moderate,10 km,NNW at 8 km/h,11 km/h
3485081,Air Mangga,5852 m,93%,Cloudy,24°,78%,1010.30 mbar,North Maluku,29°,2:00 PM,https://www.accuweather.com/en/id/Air-Mangga/3485081/current-weather/3485081,4 Moderate,6 km,E at 12 km/h,16 km/h
3484974,Air Salobar,0 m,95%,Thunderstorm,25°,87%,1010.30 mbar,North Maluku,27°,2:00 PM,https://www.accuweather.com/en/id/Air-Salobar/3484974/current-weather/3484974,2 Low,3 km,E at 6 km/h,9 km/h
3485539,Air Kalimat,5364 m,99%,A shower,24°,81%,1010.50 mbar,North Maluku,28°,2:00 PM,https://www.accuweather.com/en/id/Air-Kalimat/3485539/current-weather/3485539,3 Moderate,8 km,N at 10 km/h,14 km/h
