area_id,areaname,ceiling,cloud_cover,condition,dew_point,humidity,pressure,province,temperature,timestamp,url,uv_index,visibility,wind,wind_gust
3483724,Totoli,3871 m,99%,Cloudy,22°,61%,1007.60 mbar,West Sulawesi,31°,1:00 PM,https://www.accuweather.com/en/id/Totoli/3483724/current-weather/3483724,3 Moderate,10 km,NNW at 13 km/h,17 km/h
3483901,Wattang,4999 m,99%,Cloudy,20°,49%,1007.50 mbar,West Sulawesi,32°,1:00 PM,https://www.accuweather.com/en/id/Wattang/3483901/current-weather/3483901,4 Moderate,11 km,W at 11 km/h,14 km/h
3484209,Topoyo,4877 m,98%,Cloudy,23°,68%,1008.30 mbar,West Sulawesi,29°,1:00 PM,https://www.accuweather.com/en/id/Topoyo/3484209/current-weather/3484209,4 Moderate,10 km,NNW at 12 km/h,16 km/h
206184,Ujuang Gadiang,6005 m,82%,Mostly cloudy,22°,61%,1010.80 mbar,West Sumatra,31°,12:00 PM,https://www.accuweather.com/en/id/Ujuang-Gadiang/206184/current-weather/206184,5 Moderate,10 km,W at 5 km/h,8 km/h
3431746,Wua-Wua,4816 m,97%,Cloudy,24°,64%,1006.30 mbar,Southeast Sulawesi,32°,1:00 PM,https://www.accuweather.com/en/id/Wua-Wua/3431746/current-weather/3431746,4 Moderate,10 km,NNW at 12 km/h,16 km/h
3471978,Wajo Hulu,732 m,76%,Mostly cloudy,25°,74%,1008.60 mbar,West Kalimantan,30°,12:00 PM,https://www.accuweather.com/en/id/Wajo-Hulu/3471978/current-weather/3471978,3 Moderate,10 km,NW at 3 km/h,3 km/h
3473351,Saigon,732 m,76%,Mostly cloudy,25°,74%,1008.60 mbar,West Kalimantan,30°,12:00 PM,https://www.accuweather.com/en/id/Saigon/3473351/current-weather/3473351,3 Moderate,10 km,NW at 3 km/h,3 km/h
205755,Wotu,5029 m,97%,Cloudy,23°,60%,1007.40 mbar,South Sulawesi,31°,1:00 PM,https://www.accuweather.com/en/id/Wotu/205755/current-weather/205755,4 Moderate,11 km,SSW at 7 km/h,10 km/h
3483117,Wowawanggu,4816 m,97%,Cloudy,24°,64%,1006.30 mbar,Southeast Sulawesi,32°,1:00 PM,https://www.accuweather.com/en/id/Wowawanggu/3483117/current-weather/3483117,4 Moderate,10 km,NNW at 12 km/h,16 km/h
205754,Watan Soppeng,4328 m,100%,Cloudy,21°,54%,1006.80 mbar,South Sulawesi,32°,1:00 PM,https://www.accuweather.com/en/id/Watan-Soppeng/205754/current-weather/205754,3 Moderate,11 km,NW at 12 km/h,17 km/h
3441427,Tuah Karya,732 m,85%,A shower,24°,73%,1011.30 mbar,Riau,29°,12:00 PM,https://www.accuweather.com/en/id/Tuah-Karya/3441427/current-weather/3441427,2 Low,8 km,NE at 24 km/h,29 km/h
3441441,Tengkerang Timur,732 m,85%,A shower,24°,73%,1011.30 mbar,Riau,29°,12:00 PM,https://www.accuweather.com/en/id/Tengkerang-Timur/3441441/current-weather/3441441,2 Low,8 km,NE at 24 km/h,29 km/h
206233,Tebing Tinggi,5852 m,76%,Mostly cloudy,23°,72%,1010.30 mbar,South Sumatra,28°,12:00 PM,https://www.accuweather.com/en/id/Tebing-Tinggi/206233/current-weather/206233,6 High,8 km,NNE at 9 km/h,12 km/h
3478734,Manembo Nembo Atas,457 m,96%,Cloudy,24°,67%,1008.00 mbar,North Sulawesi,31°,1:00 PM,https://www.accuweather.com/en/id/Manembo-Nembo-Atas/3478734/current-weather/3478734,2 Low,8 km,NE at 11 km/h,14 km/h
3490293,Yobe,457 m,45%,Partly sunny,20°,48%,1005.00 mbar,Papua,32°,2:00 PM,https://www.accuweather.com/en/id/Yobe/3490293/current-weather/3490293,5 Moderate,16 km,WNW at 35 km/h,35 km/h
1906386,Tolok,0 m,91%,Cloudy,24°,79%,1008.00 mbar,North Sulawesi,28°,1:00 PM,https://www.accuweather.com/en/id/Tolok/1906386/current-weather/1906386,3 Moderate,8 km,NNW at 6 km/h,9 km/h
1967680,Titi Papan,5852 m,85%,Rain,25°,94%,1011.00 mbar,North Sumatra,26°,12:00 PM,https://www.accuweather.com/en/id/Titi-Papan/1967680/current-weather/1967680,4 Moderate,3 km,WSW at 13 km/h,13 km/h
3439032,Terjun,5852 m,85%,Rain,25°,94%,1011.00 mbar,North Sumatra,26°,12:00 PM,https://www.accuweather.com/en/id/Terjun/3439032/current-weather/3439032,4 Moderate,3 km,WSW at 13 km/h,13 km/h
1967675,Tembung,5852 m,85%,Rain,25°,94%,1011.00 mbar,North Sumatra,26°,12:00 PM,https://www.accuweather.com/en/id/Tembung/1967675/current-weather/1967675,4 Moderate,3 km,WSW at 13 km/h,13 km/h
3431252,Tarakan Timur,5364 m,81%,Mostly cloudy,24°,79%,1009.40 mbar,North Kalimantan,28°,1:00 PM,https://www.accuweather.com/en/id/Tarakan-Timur/3431252/current-weather/3431252,5 Moderate,8 km,WNW at 11 km/h,14 km/h
3431247,Tarakan Utara,5364 m,81%,Mostly cloudy,24°,79%,1009.40 mbar,North Kalimantan,28°,1:00 PM,https://www.accuweather.com/en/id/Tarakan-Utara/3431247/current-weather/3431247,5 Moderate,8 km,WNW at 11 km/h,14 km/h
3431319,Tidore Timur,6005 m,52%,Clouds and sun,25°,74%,1007.40 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Tidore-Timur/3431319/current-weather/3431319,7 High,10 km,ESE at 11 km/h,14 km/h
3431317,Tidore Utara,6005 m,52%,Clouds and sun,25°,74%,1007.40 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Tidore-Utara/3431317/current-weather/3431317,7 High,10 km,ESE at 11 km/h,14 km/h
3430612,Tidore Kepulauan,6005 m,52%,Clouds and sun,25°,74%,1007.40 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Tidore-Kepulauan/3430612/current-weather/3430612,7 High,10 km,ESE at 11 km/h,14 km/h
3431320,Tidore Selatan,6005 m,52%,Clouds and sun,25°,74%,1007.40 mbar,North Maluku,30°,2:00 PM,https://www.accuweather.com/en/id/Tidore-Selatan/3431320/current-weather/3431320,7 High,10 km,ESE at 11 km/h,14 km/h
