area_id,areaname,ceiling,cloud_cover,condition,dew_point,humidity,pressure,province,temperature,timestamp,url,uv_index,visibility,wind,wind_gust
3431746,Wua-Wua,5852 m,100%,Cloudy,24°,71%,1009.50 mbar,Southeast Sulawesi,30°,1:00 PM,https://www.accuweather.com/en/id/Wua-Wua/3431746/current-weather/3431746,4 Moderate,8 km,NW at 9 km/h,11 km/h
3431380,Nanggalo,6005 m,75%,Hazy sunshine,22°,58%,1011.10 mbar,West Sumatra,31°,12:00 PM,https://www.accuweather.com/en/id/Nanggalo/3431380/current-weather/3431380,6 High,16 km,W at 4 km/h,5 km/h
3468385,Wanasaba,7772 m,35%,Partly sunny,25°,70%,1010.00 mbar,West Nusa Tenggara,31°,1:00 PM,https://www.accuweather.com/en/id/Wanasaba/3468385/current-weather/3468385,12 Extreme,8 km,W at 17 km/h,17 km/h
206184,Ujuang Gadiang,5578 m,83%,Mostly cloudy,22°,58%,1011.30 mbar,West Sumatra,31°,12:00 PM,https://www.accuweather.com/en/id/Ujuang-Gadiang/206184/current-weather/206184,5 Moderate,11 km,SSE at 4 km/h,6 km/h
3468201,Waja Geseng,5669 m,100%,Thunderstorm,21°,69%,1009.40 mbar,West Nusa Tenggara,27°,1:00 PM,https://www.accuweather.com/en/id/Waja-Geseng/3468201/current-weather/3468201,4 Moderate,10 km,NNW at 27 km/h,30 km/h
3468441,Uma Sima,4999 m,76%,Mostly cloudy,26°,71%,1009.50 mbar,West Nusa Tenggara,32°,1:00 PM,https://www.accuweather.com/en/id/Uma-Sima/3468441/current-weather/3468441,7 High,8 km,NW at 16 km/h,18 km/h
3483901,Wattang,5944 m,99%,Cloudy,22°,71%,1011.50 mbar,West Sulawesi,27°,1:00 PM,https://www.accuweather.com/en/id/Wattang/3483901/current-weather/3483901,4 Moderate,10 km,WNW at 11 km/h,14 km/h
205755,Wotu,8534 m,98%,Cloudy,24°,69%,1010.80 mbar,South Sulawesi,31°,1:00 PM,https://www.accuweather.com/en/id/Wotu/205755/current-weather/205755,5 Moderate,8 km,SSW at 8 km/h,11 km/h
3476643,Teluk Tiram,3810 m,92%,Cloudy,24°,83%,1009.80 mbar,South Kalimantan,27°,1:00 PM,https://www.accuweather.com/en/id/Teluk-Tiram/3476643/current-weather/3476643,4 Moderate,11 km,NE at 18 km/h,21 km/h
3431635,Wara Utara,3688 m,98%,Cloudy,22°,63%,1011.20 mbar,South Sulawesi,30°,1:00 PM,https://www.accuweather.com/en/id/Wara-Utara/3431635/current-weather/3431635,4 Moderate,10 km,ENE at 6 km/h,8 km/h
1967680,Titi Papan,0 m,35%,Partly sunny,25°,78%,1011.00 mbar,North Sumatra,29°,12:00 PM,https://www.accuweather.com/en/id/Titi-Papan/1967680/current-weather/1967680,5 Moderate,10 km,NNW at 9 km/h,9 km/h
