area_id,areaname,ceiling,cloud_cover,condition,dew_point,humidity,pressure,province,temperature,timestamp,url,uv_index,visibility,wind,wind_gust
3490303,Yabansai,518 m,35%,Partly sunny,23°,58%,1005.00 mbar,Papua,32°,4:15 PM,https://www.accuweather.com/en/id/Yabansai/3490303/current-weather/3490303,2 Low,16 km,WNW at 33 km/h,33 km/h
203647,Binuang,518 m,93%,Cloudy,23°,56%,1009.00 mbar,South Kalimantan,33°,3:15 PM,https://www.accuweather.com/en/id/Binuang/203647/current-weather/203647,1 Low,10 km,ESE at 7 km/h,10 km/h
3490293,Yobe,518 m,35%,Partly sunny,23°,58%,1005.00 mbar,Papua,32°,4:15 PM,https://www.accuweather.com/en/id/Yobe/3490293/current-weather/3490293,2 Low,16 km,WNW at 33 km/h,33 km/h
3441427,Tuah Karya,9144 m,88%,Mostly cloudy,22°,54%,1009.20 mbar,Riau,33°,2:15 PM,https://www.accuweather.com/en/id/Tuah-Karya/3441427/current-weather/3441427,4 Moderate,11 km,NNE at 13 km/h,13 km/h
3481684,Mannuruki,9144 m,50%,Partly sunny,25°,66%,1008.00 mbar,South Sulawesi,32°,3:15 PM,https://www.accuweather.com/en/id/Mannuruki/3481684/current-weather/3481684,4 Moderate,16 km,WNW at 13 km/h,13 km/h
205755,Wotu,9144 m,87%,Mostly cloudy,25°,61%,1007.70 mbar,South Sulawesi,33°,3:15 PM,https://www.accuweather.com/en/id/Wotu/205755/current-weather/205755,3 Moderate,8 km,SSW at 11 km/h,14 km/h
3431746,Wua-Wua,9144 m,75%,Thunderstorm,25°,61%,1009.90 mbar,Southeast Sulawesi,33°,3:15 PM,https://www.accuweather.com/en/id/Wua-Wua/3431746/current-weather/3431746,3 Moderate,8 km,E at 7 km/h,7 km/h
3483117,Wowawanggu,9144 m,75%,Thunderstorm,25°,61%,1009.90 mbar,Southeast Sulawesi,33°,3:15 PM,https://www.accuweather.com/en/id/Wowawanggu/3483117/current-weather/3483117,3 Moderate,8 km,E at 7 km/h,7 km/h
3478709,Winangun I,9144 m,35%,Partly sunny,24°,58%,1009.00 mbar,North Sulawesi,33°,3:15 PM,https://www.accuweather.com/en/id/Winangun-I/3478709/current-weather/3478709,4 Moderate,16 km,N at 15 km/h,15 km/h
3431297,Gunung Sitoli,9144 m,76%,Mostly cloudy,26°,81%,1009.60 mbar,North Sumatra,30°,2:15 PM,https://www.accuweather.com/en/id/Gunung-Sitoli/3431297/current-weather/3431297,5 Moderate,10 km,NE at 19 km/h,23 km/h
1896524,Wenang,9144 m,35%,Partly sunny,24°,58%,1009.00 mbar,North Sulawesi,33°,3:15 PM,https://www.accuweather.com/en/id/Wenang/1896524/current-weather/1896524,4 Moderate,16 km,N at 15 km/h,15 km/h
3449045,Wonodadi,9144 m,76%,Mostly cloudy,24°,68%,1010.60 mbar,Lampung,30°,2:15 PM,https://www.accuweather.com/en/id/Wonodadi/3449045/current-weather/3449045,5 Moderate,11 km,N at 0 km/h,0 km/h
3448160,Yukum Jaya,9144 m,76%,Mostly cloudy,24°,71%,1010.60 mbar,Lampung,30°,2:15 PM,https://www.accuweather.com/en/id/Yukum-Jaya/3448160/current-weather/3448160,5 Moderate,11 km,N at 0 km/h,0 km/h
3442397,Tungkal IV Kota,9144 m,51%,Clouds and sun,23°,60%,1010.80 mbar,Jambi,31°,2:15 PM,https://www.accuweather.com/en/id/Tungkal-IV-Kota/3442397/current-weather/3442397,6 High,11 km,NNE at 14 km/h,18 km/h
677242,Tegal Alur,9144 m,35%,Partly sunny,23°,65%,1010.00 mbar,Jakarta,30°,2:15 PM,https://www.accuweather.com/en/id/Tegal-Alur/677242/current-weather/677242,7 High,10 km,N at 11 km/h,11 km/h
3431501,Tebet,9144 m,35%,Partly sunny,23°,65%,1010.00 mbar,Jakarta,30°,2:15 PM,https://www.accuweather.com/en/id/Tebet/3431501/current-weather/3431501,7 High,10 km,N at 11 km/h,11 km/h
1915818,Tanah Abang,9144 m,35%,Partly sunny,23°,65%,1010.00 mbar,Jakarta,30°,2:15 PM,https://www.accuweather.com/en/id/Tanah-Abang/1915818/current-weather/1915818,7 High,10 km,N at 11 km/h,11 km/h
677403,Tanjung Priok,9144 m,35%,Partly sunny,23°,65%,1010.00 mbar,Jakarta,30°,2:15 PM,https://www.accuweather.com/en/id/Tanjung-Priok/677403/current-weather/677403,7 High,10 km,N at 11 km/h,11 km/h
1915906,Tambora,9144 m,35%,Partly sunny,23°,65%,1010.00 mbar,Jakarta,30°,2:15 PM,https://www.accuweather.com/en/id/Tambora/1915906/current-weather/1915906,7 High,10 km,N at 11 km/h,11 km/h
3460344,Sardonoharjo,9144 m,31%,Partly sunny,17°,41%,1009.70 mbar,Yogyakarta,32°,2:15 PM,https://www.accuweather.com/en/id/Sardonoharjo/3460344/current-weather/3460344,7 High,16 km,SSW at 9 km/h,12 km/h
211671,Yogyakarta,9144 m,29%,Mostly sunny,21°,48%,1009.20 mbar,Yogyakarta,34°,2:15 PM,https://www.accuweather.com/en/id/Yogyakarta/211671/current-weather/211671,7 High,16 km,SSW at 13 km/h,17 km/h
3460335,Wedomartani,9144 m,29%,Mostly sunny,21°,48%,1009.20 mbar,Yogyakarta,34°,2:15 PM,https://www.accuweather.com/en/id/Wedomartani/3460335/current-weather/3460335,7 High,16 km,SSW at 13 km/h,17 km/h
