aqi,aqi_concentration,city_id,city_name,city_type,condition,country,exercise_desc,exercise_value,humidity,latitude,longitude,main_pollutant,pressure,province,temperature,timezone,url,wind_direction,wind_speed,windows_desc,windows_value
30,7.3,sczgAScnX3y9eDMxC,Pontianak,city,Rain,Indonesia,Enjoy outdoor activities,green,97,-0.04046,109.344387,pm25,1009,West Kalimantan,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/sczgAScnX3y9eDMxC?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,320,6.5,"Open your windows to bring clean, fresh air indoors",green
42,10.1,mAzACTP8KrzXdf3hG,Samarinda,city,Rain,Indonesia,Enjoy outdoor activities,green,90,-0.4948232,117.1436154,pm25,1010,East Kalimantan,25,Asia/Makassar,https://website-api.airvisual.com/v1/cities/mAzACTP8KrzXdf3hG?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,13,4.2,"Open your windows to bring clean, fresh air indoors",green
4,4.9,5bc821a941fdcdf1939dc740,Renon - Ritten,city,Scattered clouds,Italy,Enjoy outdoor activities,green,93,46.54152,11.45728,pm10,1014,Trentino-Alto Adige,0,Europe/Rome,https://website-api.airvisual.com/v1/cities/5bc821a941fdcdf1939dc740?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,0,5.4,"Open your windows to bring clean, fresh air indoors",green
9,2.3,5bc8216941fdcdf1939d9878,Jimbaran,city,Scattered clouds,Indonesia,Enjoy outdoor activities,green,100,-8.79093,115.16006,pm25,1008,Bali,26,Asia/Makassar,https://website-api.airvisual.com/v1/cities/5bc8216941fdcdf1939d9878?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,250,7.6,"Open your windows to bring clean, fresh air indoors",green
37,8.9,JdnZEae4wBh7yfoJS,Palembang,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,95,-2.9760735,104.7754307,pm25,1009,South Sumatra,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/JdnZEae4wBh7yfoJS?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,313,6.3,"Open your windows to bring clean, fresh air indoors",green
25,6,oTKPAxe9wWuD3j7Hq,Batam,city,Few clouds,Indonesia,Enjoy outdoor activities,green,94,1.1300779,104.05292069999996,pm25,1012,Riau Islands,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/oTKPAxe9wWuD3j7Hq?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,15,14,"Open your windows to bring clean, fresh air indoors",green
62,17.2,ykP9abDfjCdmgRiTu,Pekanbaru,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,98,0.5070677,101.4477793,pm25,1010,Riau,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/ykP9abDfjCdmgRiTu?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,274,3.5,Close your windows to avoid dirty outdoor air,red
38,9.1,dyBBXKJTgDmaCBYix,Banjarbaru,city,Rain,Indonesia,Enjoy outdoor activities,green,96,-3.4572422,114.8103181,pm25,1008,South Kalimantan,23,Asia/Makassar,https://website-api.airvisual.com/v1/cities/dyBBXKJTgDmaCBYix?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,240,2.1,"Open your windows to bring clean, fresh air indoors",green
6,6.1,PLw5LTjZp3y5wXicB,Indrapuri,city,Rain,Indonesia,Enjoy outdoor activities,green,91,5.404765,95.461666,pm10,1010,Aceh,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/PLw5LTjZp3y5wXicB?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,109,2.6,"Open your windows to bring clean, fresh air indoors",green
4,1,Q9HEHxJSRpG9DAzQm,Palangkaraya,city,Rain,Indonesia,Enjoy outdoor activities,green,93,-2.2161048,113.913977,pm25,1011,Central Kalimantan,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/Q9HEHxJSRpG9DAzQm?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,224,6.7,"Open your windows to bring clean, fresh air indoors",green
20,22.5,cpTRGbKR4aTxGEb5N,Jambi,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,97,-1.6,103.61667,pm10,1010,Jambi,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/cpTRGbKR4aTxGEb5N?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,307,4.5,"Open your windows to bring clean, fresh air indoors",green
91,31.2,LembLiKtxzRZbDYP4,Jakarta,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,88,-6.236704,106.79324,pm25,1010,Jakarta,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/LembLiKtxzRZbDYP4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,220,13,Close your windows to avoid dirty outdoor air,red
76,23.9,LgZ3pFZAZmmSH53Z8,Medan,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,100,3.5951956,98.6722227,pm25,1010,North Sumatra,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/LgZ3pFZAZmmSH53Z8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
29,7.1,jHeG5pcnFSAfT4vf5,Pangkalan Bun,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,90,-2.688962,111.622398,pm25,1011,Central Kalimantan,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/jHeG5pcnFSAfT4vf5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,281,6.9,"Open your windows to bring clean, fresh air indoors",green
46,11.1,LFTfzqv2cundknLFr,Muara Teweh,city,Rain,Indonesia,Enjoy outdoor activities,green,97,-0.9403,114.8939,pm25,1009,Central Kalimantan,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/LFTfzqv2cundknLFr?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,232,1.4,"Open your windows to bring clean, fresh air indoors",green
38,9.1,5AiH8XmAKbfYHu9JL,Sampit,city,Rain,Indonesia,Enjoy outdoor activities,green,97,-2.5315,112.9496,pm25,1008,Central Kalimantan,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5AiH8XmAKbfYHu9JL?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,217,4.4,"Open your windows to bring clean, fresh air indoors",green
38,9.1,oxaWHjY4Rkm9Q7cR6,Buntok,city,Rain,Indonesia,Enjoy outdoor activities,green,96,-3.55,114.767,pm25,1008,Central Kalimantan,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/oxaWHjY4Rkm9Q7cR6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,240,2.1,"Open your windows to bring clean, fresh air indoors",green
46,11.1,gQJSBqhHpnf52Z7Qb,Buleleng,city,Rain,Indonesia,Enjoy outdoor activities,green,76,-8.200728,114.851048,pm25,1008,Bali,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/gQJSBqhHpnf52Z7Qb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,190,8.2,"Open your windows to bring clean, fresh air indoors",green
34,8.2,7kF5aMzgANZiRRADq,Badung,city,Scattered clouds,Indonesia,Enjoy outdoor activities,green,100,-8.566655,115.213997,pm25,1008,Bali,26,Asia/Makassar,https://website-api.airvisual.com/v1/cities/7kF5aMzgANZiRRADq?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,250,7.6,"Open your windows to bring clean, fresh air indoors",green
25,6.1,GTE3k5JbEnFtipb2u,Ubud,city,Scattered clouds,Indonesia,Enjoy outdoor activities,green,94,-8.505905,115.243533,pm25,1008,Bali,27,Asia/Makassar,https://website-api.airvisual.com/v1/cities/GTE3k5JbEnFtipb2u?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,0,3.6,"Open your windows to bring clean, fresh air indoors",green
74,23.1,wGKtyd6zFNzgZTxwD,Bogor,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,88,-6.597146899999999,106.80603880000001,pm25,1010,West Java,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/wGKtyd6zFNzgZTxwD?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,220,13,Close your windows to avoid dirty outdoor air,red
36,8.8,QXbmHFGEstQoPaKTp,Denpasar,city,Scattered clouds,Indonesia,Enjoy outdoor activities,green,100,-8.663225,115.19754,pm25,1008,Bali,26,Asia/Hong_Kong,https://website-api.airvisual.com/v1/cities/QXbmHFGEstQoPaKTp?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,250,7.6,"Open your windows to bring clean, fresh air indoors",green
46,11.1,5b7a94b36a15c1ae2d8a98a7,Tomok Bolon,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,93,2.6521,98.8608,pm25,1010,North Sumatra,17,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,314,4.8,"Open your windows to bring clean, fresh air indoors",green
59,16.1,5b7a94b36a15c1ae2d8a98a9,Tebingtinggi,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,100,3.3285,99.1625,pm25,1010,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
51,12.1,5b7a94b36a15c1ae2d8a98a6,Tongging,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,91,2.8985,98.5231,pm25,1010,North Sumatra,16,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,105,1.9,Close your windows to avoid dirty outdoor air,red
42,10.1,5b7a94b36a15c1ae2d8a98b4,Pangkalan Brandan,city,Mist,Indonesia,Enjoy outdoor activities,green,100,4.0238,98.2782,pm25,1010,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,"Open your windows to bring clean, fresh air indoors",green
53,13.1,5b7a94b36a15c1ae2d8a98ab,Tanjungbalai,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,80,2.96667,99.8,pm25,1010,North Sumatra,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ab?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,287,12.4,Close your windows to avoid dirty outdoor air,red
57,15.1,5b7a94b36a15c1ae2d8a98b3,Pematangsiantar,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,94,2.9595,99.0687,pm25,1010,North Sumatra,19,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,241,4.8,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b36a15c1ae2d8a98a8,Teluk Nibung,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,80,3.001,99.8164,pm25,1010,North Sumatra,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,287,12.4,Close your windows to avoid dirty outdoor air,red
42,10.1,5b7a94b36a15c1ae2d8a98af,Rantauprapat,city,Rain,Indonesia,Enjoy outdoor activities,green,98,2.1,99.83333,pm25,1010,North Sumatra,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98af?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,191,1.1,"Open your windows to bring clean, fresh air indoors",green
46,11.1,5b7a94b36a15c1ae2d8a98aa,Tanjungtiram,city,Mist,Indonesia,Enjoy outdoor activities,green,100,4.0613,98.3699,pm25,1009,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98aa?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,240,7.6,"Open your windows to bring clean, fresh air indoors",green
53,13.1,5b7a94b36a15c1ae2d8a98ac,Sunggal,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,100,3.5765,98.6151,pm25,1010,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ac?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
51,12.1,5b7a94b36a15c1ae2d8a98ad,Stabat,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,100,3.73335,98.45025,pm25,1010,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ad?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b36a15c1ae2d8a98b0,Parapat,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,93,2.663,98.9349,pm25,1010,North Sumatra,17,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,314,4.8,"Open your windows to bring clean, fresh air indoors",green
53,13.1,5b7a94b36a15c1ae2d8a98b1,Percut,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,100,3.6253,98.864,pm25,1010,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b1?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
34,8.1,5b7a94b36a15c1ae2d8a98ae,Sibolga,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,95,1.74016,98.78117,pm25,1010,North Sumatra,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ae?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,66,4.9,"Open your windows to bring clean, fresh air indoors",green
51,12.1,5b7a94b36a15c1ae2d8a98b7,Labuhan Deli,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,100,3.7278,98.6738,pm25,1010,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
29,7.1,5b7a94b36a15c1ae2d8a98b5,Padangsidempuan,city,Rain,Indonesia,Enjoy outdoor activities,green,97,1.37952,99.27146,pm25,1010,North Sumatra,20,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,294,0.8,"Open your windows to bring clean, fresh air indoors",green
57,15.1,5b7a94b36a15c1ae2d8a98b2,Perbaungan,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,100,3.5679,98.956,pm25,1010,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b36a15c1ae2d8a98ba,Deli Tua,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,100,3.5078,98.6839,pm25,1010,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ba?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b46a15c1ae2d8a98c7,Meulaboh,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,4.14402,96.12664,pm25,1010,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,17,11,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b36a15c1ae2d8a98b9,Kabanjahe,city,Mist,Indonesia,Enjoy outdoor activities,green,100,3.1001,98.4908,pm25,1010,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,"Open your windows to bring clean, fresh air indoors",green
51,12.1,5b7a94b46a15c1ae2d8a98c3,Sinabang,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,69,2.4803,96.3801,pm25,1009,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,333,6.1,Close your windows to avoid dirty outdoor air,red
51,12.1,5b7a94b36a15c1ae2d8a98bb,Binjai,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,100,3.6001,98.4854,pm25,1010,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
42,10.1,5b7a94b46a15c1ae2d8a98c5,Sabang,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,74,5.88969,95.31644,pm25,1010,Aceh,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,31,19.8,"Open your windows to bring clean, fresh air indoors",green
53,13.1,5b7a94b36a15c1ae2d8a98b8,Kisaran,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,2.9845,99.6158,pm25,1010,North Sumatra,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,338,3.7,Close your windows to avoid dirty outdoor air,red
38,9.1,5b7a94b66a15c1ae2d8a991e,Bandar Lampung,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,92,-5.42917,105.26111,pm25,1009,Lampung,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b66a15c1ae2d8a991e?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,208,1.4,"Open your windows to bring clean, fresh air indoors",green
42,10.1,5b7a94b46a15c1ae2d8a98c6,Reuleuet,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,96,5.21667,96.28333,pm25,1011,Aceh,18,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,212,2.3,"Open your windows to bring clean, fresh air indoors",green
51,12.1,5b7a94b46a15c1ae2d8a98c2,Singkil,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,2.2874,97.7884,pm25,1010,Aceh,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,40,2.7,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b36a15c1ae2d8a98bc,Berastagi,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,100,3.19468,98.50889,pm25,1010,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bc?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
42,10.1,5b7a94b46a15c1ae2d8a98c8,Lhokseumawe,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,94,5.1801,97.1507,pm25,1011,Aceh,19,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,215,4,"Open your windows to bring clean, fresh air indoors",green
42,10.1,5b7a94b46a15c1ae2d8a98c4,Sigli,city,Rain,Indonesia,Enjoy outdoor activities,green,73,5.3848,95.9609,pm25,1011,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,75,11.1,"Open your windows to bring clean, fresh air indoors",green
59,16.1,5b7a94b36a15c1ae2d8a98c0,Pekan Bahapal,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,94,3.11313,99.17352,pm25,1010,North Sumatra,19,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98c0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,241,4.8,Close your windows to avoid dirty outdoor air,red
51,12.1,5b7a94b36a15c1ae2d8a98bf,Tuktuk Sonak,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,93,2.6689,98.8576,pm25,1010,North Sumatra,17,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bf?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,314,4.8,Close your windows to avoid dirty outdoor air,red
42,10.1,5b7a94b46a15c1ae2d8a98ca,Bireun,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,96,5.203,96.7009,pm25,1011,Aceh,18,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98ca?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,212,2.3,"Open your windows to bring clean, fresh air indoors",green
38,9.1,5b7a94b46a15c1ae2d8a98c9,Langsa,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,96,4.4683,97.9683,pm25,1011,Aceh,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,267,2.8,"Open your windows to bring clean, fresh air indoors",green
91,31.2,5b7a94b46a15c1ae2d8a98ce,Srandakan,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.93861,110.25056,pm25,1008,Yogyakarta,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98ce?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,236,12.6,Close your windows to avoid dirty outdoor air,red
91,31.2,5b7a94b46a15c1ae2d8a98d0,Sewon,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.87639,110.35889,pm25,1008,Yogyakarta,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98d0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,236,12.6,Close your windows to avoid dirty outdoor air,red
51,12.1,5b7a94b36a15c1ae2d8a98bd,Belawan,city,Mist,Indonesia,Sensitive groups should reduce outdoor exercise,orange,100,3.7755,98.6832,pm25,1010,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bd?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
91,31.2,5b7a94b46a15c1ae2d8a98cd,Yogyakarta,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,94,-7.80139,110.36472,pm25,1009,Yogyakarta,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98cd?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,269,11.1,Close your windows to avoid dirty outdoor air,red
93,32.2,5b7a94b46a15c1ae2d8a98cf,Sleman,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,94,-7.71556,110.35556,pm25,1009,Yogyakarta,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98cf?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,267,6.6,Close your windows to avoid dirty outdoor air,red
42,10.1,5b7a94b46a15c1ae2d8a98cb,Banda Aceh,city,Rain,Indonesia,Enjoy outdoor activities,green,89,5.54167,95.33333,pm25,1011,Aceh,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98cb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,87,4.3,"Open your windows to bring clean, fresh air indoors",green
93,32.2,5b7a94b46a15c1ae2d8a98d3,Melati,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.73333,110.36667,pm25,1009,Yogyakarta,20,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98d3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,264,6,Close your windows to avoid dirty outdoor air,red
34,8.1,5b7a94b46a15c1ae2d8a98df,Lubuklinggau,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,79,-3.2945,102.8614,pm25,1010,South Sumatra,19,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98df?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,243,3.6,"Open your windows to bring clean, fresh air indoors",green
91,31.2,5b7a94b46a15c1ae2d8a98d2,Pandak,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.91306,110.29361,pm25,1008,Yogyakarta,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98d2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,236,12.6,Close your windows to avoid dirty outdoor air,red
34,8.1,5b7a94b46a15c1ae2d8a98de,Pagar Alam,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,61,-4.02506,103.24694,pm25,1010,South Sumatra,17,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98de?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,200,6.2,"Open your windows to bring clean, fresh air indoors",green
91,31.2,5b7a94b46a15c1ae2d8a98d6,Bantul,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,95,-7.88806,110.32889,pm25,1008,Yogyakarta,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98d6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,236,12.6,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b46a15c1ae2d8a98e3,Solok,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,78,-0.8006,100.6571,pm25,1010,West Sumatra,18,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98e3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,70,4.9,Close your windows to avoid dirty outdoor air,red
42,10.1,5b7a94b46a15c1ae2d8a98e4,Sijunjung,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,98,-0.7005,100.9774,pm25,1011,West Sumatra,19,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98e4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,278,1.5,"Open your windows to bring clean, fresh air indoors",green
95,33,5b7a94b46a15c1ae2d8a98e7,Padang,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,78,-0.94924,100.35427,pm25,1010,West Sumatra,18,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98e7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,70,4.9,Close your windows to avoid dirty outdoor air,red
