aqi,aqi_concentration,city_id,city_name,city_type,condition,country,exercise_desc,exercise_value,humidity,latitude,longitude,main_pollutant,pressure,province,temperature,timezone,url,wind_direction,wind_speed,windows_desc,windows_value
29,7.1,gQJSBqhHpnf52Z7Qb,Buleleng,city,Clear sky,Indonesia,Enjoy outdoor activities,green,64,-8.200728,114.851048,pm25,1011,Bali,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/gQJSBqhHpnf52Z7Qb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,22,6.2,"Open your windows to bring clean, fresh air indoors",green
65,19,GTE3k5JbEnFtipb2u,Ubud,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-8.505905,115.243533,pm25,1011,Bali,31,Asia/Makassar,https://website-api.airvisual.com/v1/cities/GTE3k5JbEnFtipb2u?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,240,9.4,Close your windows to avoid dirty outdoor air,red
76,23.9,7kF5aMzgANZiRRADq,Badung,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-8.566655,115.213997,pm25,1011,Bali,31,Asia/Makassar,https://website-api.airvisual.com/v1/cities/7kF5aMzgANZiRRADq?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,240,9.4,Close your windows to avoid dirty outdoor air,red
17,4.1,5AiH8XmAKbfYHu9JL,Sampit,city,Rain,Indonesia,Enjoy outdoor activities,green,57,-2.5315,112.9496,pm25,1011,Central Kalimantan,31,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5AiH8XmAKbfYHu9JL?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,50,6.9,"Open your windows to bring clean, fresh air indoors",green
66,19.3,QXbmHFGEstQoPaKTp,Denpasar,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-8.663225,115.19754,pm25,1011,Bali,31,Asia/Hong_Kong,https://website-api.airvisual.com/v1/cities/QXbmHFGEstQoPaKTp?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,240,9.4,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b36a15c1ae2d8a98a7,Tomok Bolon,city,Few clouds,Indonesia,Enjoy outdoor activities,green,73,2.6521,98.8608,pm25,1012,North Sumatra,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,80,1.6,"Open your windows to bring clean, fresh air indoors",green
203,152.1,wGKtyd6zFNzgZTxwD,Bogor,city,Rain,Indonesia,Avoid outdoor exercise,red,83,-6.597146899999999,106.80603880000001,pm25,1012,West Java,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/wGKtyd6zFNzgZTxwD?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,280,5.4,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b36a15c1ae2d8a98ab,Tanjungbalai,city,Rain,Indonesia,Enjoy outdoor activities,green,76,2.96667,99.8,pm25,1012,North Sumatra,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ab?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,219,8.9,"Open your windows to bring clean, fresh air indoors",green
38,9.1,5b7a94b36a15c1ae2d8a98aa,Tanjungtiram,city,Few clouds,Indonesia,Enjoy outdoor activities,green,79,4.0613,98.3699,pm25,1013,North Sumatra,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98aa?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,320,7.6,"Open your windows to bring clean, fresh air indoors",green
51,12.1,5b7a94b36a15c1ae2d8a98a6,Tongging,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,76,2.8985,98.5231,pm25,1013,North Sumatra,21,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,74,7.8,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b36a15c1ae2d8a98b3,Pematangsiantar,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,64,2.9595,99.0687,pm25,1013,North Sumatra,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,109,5.4,Close your windows to avoid dirty outdoor air,red
57,15.1,5b7a94b36a15c1ae2d8a98a9,Tebingtinggi,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.3285,99.1625,pm25,1013,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
42,10.1,5b7a94b36a15c1ae2d8a98af,Rantauprapat,city,Clear sky,Indonesia,Enjoy outdoor activities,green,65,2.1,99.83333,pm25,1013,North Sumatra,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98af?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,143,4.1,"Open your windows to bring clean, fresh air indoors",green
46,11.1,5b7a94b36a15c1ae2d8a98a8,Teluk Nibung,city,Rain,Indonesia,Enjoy outdoor activities,green,76,3.001,99.8164,pm25,1012,North Sumatra,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,219,8.9,"Open your windows to bring clean, fresh air indoors",green
42,10.1,5b7a94b36a15c1ae2d8a98b4,Pangkalan Brandan,city,Few clouds,Indonesia,Enjoy outdoor activities,green,79,4.0238,98.2782,pm25,1013,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,"Open your windows to bring clean, fresh air indoors",green
46,11.1,5b7a94b36a15c1ae2d8a98b0,Parapat,city,Few clouds,Indonesia,Enjoy outdoor activities,green,73,2.663,98.9349,pm25,1012,North Sumatra,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,80,1.6,"Open your windows to bring clean, fresh air indoors",green
57,15.1,5b7a94b36a15c1ae2d8a98ac,Sunggal,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.5765,98.6151,pm25,1013,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ac?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b36a15c1ae2d8a98ad,Stabat,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.73335,98.45025,pm25,1013,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ad?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b36a15c1ae2d8a98b1,Percut,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.6253,98.864,pm25,1013,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b1?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
25,6.1,5b7a94b36a15c1ae2d8a98ae,Sibolga,city,Clear sky,Indonesia,Enjoy outdoor activities,green,58,1.74016,98.78117,pm25,1012,North Sumatra,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ae?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,91,5,"Open your windows to bring clean, fresh air indoors",green
57,15.1,5b7a94b36a15c1ae2d8a98b9,Kabanjahe,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.1001,98.4908,pm25,1013,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
55,14.1,5b7a94b36a15c1ae2d8a98b2,Perbaungan,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.5679,98.956,pm25,1013,North Sumatra,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,320,7.6,Close your windows to avoid dirty outdoor air,red
25,6.1,5b7a94b36a15c1ae2d8a98b5,Padangsidempuan,city,Few clouds,Indonesia,Enjoy outdoor activities,green,72,1.37952,99.27146,pm25,1013,North Sumatra,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,95,8.9,"Open your windows to bring clean, fresh air indoors",green
53,13.1,5b7a94b36a15c1ae2d8a98b7,Labuhan Deli,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.7278,98.6738,pm25,1013,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
57,15.1,5b7a94b36a15c1ae2d8a98ba,Deli Tua,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.5078,98.6839,pm25,1013,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ba?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
25,6.1,5b7a94b46a15c1ae2d8a98c7,Meulaboh,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,78,4.14402,96.12664,pm25,1012,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,41,11.8,"Open your windows to bring clean, fresh air indoors",green
55,14.1,5b7a94b36a15c1ae2d8a98bb,Binjai,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.6001,98.4854,pm25,1013,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b36a15c1ae2d8a98b8,Kisaran,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,81,2.9845,99.6158,pm25,1013,North Sumatra,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,195,2.8,"Open your windows to bring clean, fresh air indoors",green
17,4.1,5b7a94b46a15c1ae2d8a98c3,Sinabang,city,Few clouds,Indonesia,Enjoy outdoor activities,green,69,2.4803,96.3801,pm25,1011,Aceh,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,14,4.4,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5b7a94b46a15c1ae2d8a98c6,Reuleuet,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,79,5.21667,96.28333,pm25,1013,Aceh,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,49,5.1,"Open your windows to bring clean, fresh air indoors",green
25,6.1,5b7a94b46a15c1ae2d8a98c5,Sabang,city,Rain,Indonesia,Enjoy outdoor activities,green,79,5.88969,95.31644,pm25,1012,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,89,32.4,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5b7a94b46a15c1ae2d8a98c8,Lhokseumawe,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,76,5.1801,97.1507,pm25,1013,Aceh,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,81,6.5,"Open your windows to bring clean, fresh air indoors",green
38,9.1,5b7a94b46a15c1ae2d8a98c2,Singkil,city,Clear sky,Indonesia,Enjoy outdoor activities,green,60,2.2874,97.7884,pm25,1012,Aceh,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,259,2.1,"Open your windows to bring clean, fresh air indoors",green
53,13.1,5b7a94b36a15c1ae2d8a98c0,Pekan Bahapal,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,64,3.11313,99.17352,pm25,1013,North Sumatra,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98c0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,109,5.4,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b66a15c1ae2d8a991e,Bandar Lampung,city,Clear sky,Indonesia,Enjoy outdoor activities,green,72,-5.42917,105.26111,pm25,1011,Lampung,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b66a15c1ae2d8a991e?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,329,18.8,"Open your windows to bring clean, fresh air indoors",green
57,15.1,5b7a94b36a15c1ae2d8a98bc,Berastagi,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.19468,98.50889,pm25,1013,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bc?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,5.4,Close your windows to avoid dirty outdoor air,red
29,7.1,5b7a94b46a15c1ae2d8a98c4,Sigli,city,Rain,Indonesia,Enjoy outdoor activities,green,76,5.3848,95.9609,pm25,1012,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,119,18.8,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5b7a94b46a15c1ae2d8a98ca,Bireun,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,79,5.203,96.7009,pm25,1013,Aceh,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98ca?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,49,5.1,"Open your windows to bring clean, fresh air indoors",green
34,8.1,5b7a94b46a15c1ae2d8a98c9,Langsa,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,59,4.4683,97.9683,pm25,1013,Aceh,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,18,3.3,"Open your windows to bring clean, fresh air indoors",green
46,11.1,5b7a94b36a15c1ae2d8a98bf,Tuktuk Sonak,city,Few clouds,Indonesia,Enjoy outdoor activities,green,73,2.6689,98.8576,pm25,1012,North Sumatra,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bf?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,80,1.6,"Open your windows to bring clean, fresh air indoors",green
53,13.1,5b7a94b36a15c1ae2d8a98bd,Belawan,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.7755,98.6832,pm25,1013,North Sumatra,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bd?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,320,7.6,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b46a15c1ae2d8a98ce,Srandakan,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,59,-7.93861,110.25056,pm25,1011,Yogyakarta,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98ce?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,56,5.3,Close your windows to avoid dirty outdoor air,red
25,6.1,5b7a94b46a15c1ae2d8a98df,Lubuklinggau,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,70,-3.2945,102.8614,pm25,1012,South Sumatra,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98df?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,15,5.5,"Open your windows to bring clean, fresh air indoors",green
25,6.1,5b7a94b46a15c1ae2d8a98cb,Banda Aceh,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,63,5.54167,95.33333,pm25,1012,Aceh,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98cb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,104,11.7,"Open your windows to bring clean, fresh air indoors",green
53,13.1,5b7a94b46a15c1ae2d8a98cd,Yogyakarta,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,59,-7.80139,110.36472,pm25,1011,Yogyakarta,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98cd?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,56,5.3,Close your windows to avoid dirty outdoor air,red
78,25.2,5b7a94b46a15c1ae2d8a98cf,Sleman,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,59,-7.71556,110.35556,pm25,1011,Yogyakarta,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98cf?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,77,3.8,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b46a15c1ae2d8a98d0,Sewon,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,59,-7.87639,110.35889,pm25,1011,Yogyakarta,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98d0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,56,5.3,Close your windows to avoid dirty outdoor air,red
78,25.2,5b7a94b46a15c1ae2d8a98d3,Melati,city,Few clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,59,-7.73333,110.36667,pm25,1011,Yogyakarta,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98d3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,77,3.8,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b46a15c1ae2d8a98d2,Pandak,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,-7.91306,110.29361,pm25,1012,Yogyakarta,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98d2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,30,7.6,Close your windows to avoid dirty outdoor air,red
38,9.1,5b7a94b46a15c1ae2d8a98e3,Solok,city,Scattered clouds,Indonesia,Enjoy outdoor activities,green,64,-0.8006,100.6571,pm25,1013,West Sumatra,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98e3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,23,3.3,"Open your windows to bring clean, fresh air indoors",green
53,13.1,5b7a94b46a15c1ae2d8a98d6,Bantul,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,59,-7.88806,110.32889,pm25,1011,Yogyakarta,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98d6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,56,5.3,Close your windows to avoid dirty outdoor air,red
80,26,5b7a94b46a15c1ae2d8a98e7,Padang,city,Scattered clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,64,-0.94924,100.35427,pm25,1013,West Sumatra,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98e7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,23,3.3,Close your windows to avoid dirty outdoor air,red
25,6.1,5b7a94b46a15c1ae2d8a98de,Pagar Alam,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,69,-4.02506,103.24694,pm25,1012,South Sumatra,26,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98de?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,345,6,"Open your windows to bring clean, fresh air indoors",green
