aqi,aqi_concentration,city_id,city_name,city_type,condition,country,exercise_desc,exercise_value,humidity,latitude,longitude,main_pollutant,pressure,province,temperature,timezone,url,wind_direction,wind_speed,windows_desc,windows_value
22,24.1,PLw5LTjZp3y5wXicB,Indrapuri,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,61,5.404765,95.461666,pm10,1011,Aceh,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/PLw5LTjZp3y5wXicB?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,94,10.5,"Open your windows to bring clean, fresh air indoors",green
34,8.1,dyBBXKJTgDmaCBYix,Banjarbaru,city,Rain,Indonesia,Enjoy outdoor activities,green,74,-3.4572422,114.8103181,pm25,1008,South Kalimantan,29,Asia/Makassar,https://website-api.airvisual.com/v1/cities/dyBBXKJTgDmaCBYix?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,325,2.1,"Open your windows to bring clean, fresh air indoors",green
34,8.1,oxaWHjY4Rkm9Q7cR6,Buntok,city,Rain,Indonesia,Enjoy outdoor activities,green,74,-3.55,114.767,pm25,1008,Central Kalimantan,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/oxaWHjY4Rkm9Q7cR6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,325,2.1,"Open your windows to bring clean, fresh air indoors",green
36,8.6,ykP9abDfjCdmgRiTu,Pekanbaru,city,Scattered clouds,Indonesia,Enjoy outdoor activities,green,79,0.5070677,101.4477793,pm25,1010,Riau,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/ykP9abDfjCdmgRiTu?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,40,11.2,"Open your windows to bring clean, fresh air indoors",green
17,4.1,jHeG5pcnFSAfT4vf5,Pangkalan Bun,city,Rain,Indonesia,Enjoy outdoor activities,green,77,-2.688962,111.622398,pm25,1008,Central Kalimantan,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/jHeG5pcnFSAfT4vf5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,296,2.1,"Open your windows to bring clean, fresh air indoors",green
55,14.1,LgZ3pFZAZmmSH53Z8,Medan,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.5951956,98.6722227,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/LgZ3pFZAZmmSH53Z8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,13,Close your windows to avoid dirty outdoor air,red
27,6.5,GTE3k5JbEnFtipb2u,Ubud,city,Few clouds,Indonesia,Enjoy outdoor activities,green,79,-8.505905,115.243533,pm25,1008,Bali,30,Asia/Makassar,https://website-api.airvisual.com/v1/cities/GTE3k5JbEnFtipb2u?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,310,27.7,"Open your windows to bring clean, fresh air indoors",green
17,4.1,5AiH8XmAKbfYHu9JL,Sampit,city,Rain,Indonesia,Enjoy outdoor activities,green,59,-2.5315,112.9496,pm25,1008,Central Kalimantan,31,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5AiH8XmAKbfYHu9JL?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,116,4.6,"Open your windows to bring clean, fresh air indoors",green
48,11.6,QXbmHFGEstQoPaKTp,Denpasar,city,Few clouds,Indonesia,Enjoy outdoor activities,green,79,-8.663225,115.19754,pm25,1008,Bali,30,Asia/Hong_Kong,https://website-api.airvisual.com/v1/cities/QXbmHFGEstQoPaKTp?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,310,27.7,"Open your windows to bring clean, fresh air indoors",green
29,7,7kF5aMzgANZiRRADq,Badung,city,Few clouds,Indonesia,Enjoy outdoor activities,green,79,-8.566655,115.213997,pm25,1008,Bali,30,Asia/Makassar,https://website-api.airvisual.com/v1/cities/7kF5aMzgANZiRRADq?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,310,27.7,"Open your windows to bring clean, fresh air indoors",green
51,12.1,5b7a94b36a15c1ae2d8a98ab,Tanjungbalai,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,2.96667,99.8,pm25,1011,North Sumatra,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ab?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,294,9.4,Close your windows to avoid dirty outdoor air,red
29,7.1,gQJSBqhHpnf52Z7Qb,Buleleng,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,68,-8.200728,114.851048,pm25,1008,Bali,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/gQJSBqhHpnf52Z7Qb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,294,6.6,"Open your windows to bring clean, fresh air indoors",green
57,15.1,5b7a94b36a15c1ae2d8a98a6,Tongging,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,77,2.8985,98.5231,pm25,1011,North Sumatra,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,55,7.3,Close your windows to avoid dirty outdoor air,red
57,15.1,5b7a94b36a15c1ae2d8a98b3,Pematangsiantar,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,81,2.9595,99.0687,pm25,1011,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,346,3.1,Close your windows to avoid dirty outdoor air,red
190,130.7,wGKtyd6zFNzgZTxwD,Bogor,city,Broken clouds,Indonesia,Avoid outdoor exercise,red,78,-6.597146899999999,106.80603880000001,pm25,1009,West Java,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/wGKtyd6zFNzgZTxwD?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,330,20.5,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b36a15c1ae2d8a98af,Rantauprapat,city,Rain,Indonesia,Enjoy outdoor activities,green,78,2.1,99.83333,pm25,1011,North Sumatra,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98af?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,265,1,"Open your windows to bring clean, fresh air indoors",green
46,11.1,5b7a94b36a15c1ae2d8a98a7,Tomok Bolon,city,Rain,Indonesia,Enjoy outdoor activities,green,79,2.6521,98.8608,pm25,1011,North Sumatra,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,48,3.4,"Open your windows to bring clean, fresh air indoors",green
55,14.1,5b7a94b36a15c1ae2d8a98ac,Sunggal,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.5765,98.6151,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ac?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,13,Close your windows to avoid dirty outdoor air,red
42,10.1,5b7a94b36a15c1ae2d8a98aa,Tanjungtiram,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,79,4.0613,98.3699,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98aa?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,13,"Open your windows to bring clean, fresh air indoors",green
64,18.1,5b7a94b36a15c1ae2d8a98a9,Tebingtinggi,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.3285,99.1625,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,13,Close your windows to avoid dirty outdoor air,red
51,12.1,5b7a94b36a15c1ae2d8a98a8,Teluk Nibung,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,74,3.001,99.8164,pm25,1011,North Sumatra,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98a8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,294,9.4,Close your windows to avoid dirty outdoor air,red
42,10.1,5b7a94b36a15c1ae2d8a98b4,Pangkalan Brandan,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,79,4.0238,98.2782,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,13,"Open your windows to bring clean, fresh air indoors",green
51,12.1,5b7a94b36a15c1ae2d8a98ad,Stabat,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.73335,98.45025,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ad?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,13,Close your windows to avoid dirty outdoor air,red
51,12.1,5b7a94b36a15c1ae2d8a98b7,Labuhan Deli,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.7278,98.6738,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,13,Close your windows to avoid dirty outdoor air,red
55,14.1,5b7a94b36a15c1ae2d8a98ba,Deli Tua,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.5078,98.6839,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ba?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,13,Close your windows to avoid dirty outdoor air,red
51,12.1,5b7a94b36a15c1ae2d8a98b1,Percut,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.6253,98.864,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b1?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,13,Close your windows to avoid dirty outdoor air,red
34,8.1,5b7a94b36a15c1ae2d8a98ae,Sibolga,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,59,1.74016,98.78117,pm25,1011,North Sumatra,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98ae?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,32,2,"Open your windows to bring clean, fresh air indoors",green
34,8.1,5b7a94b36a15c1ae2d8a98b5,Padangsidempuan,city,Rain,Indonesia,Enjoy outdoor activities,green,84,1.37952,99.27146,pm25,1011,North Sumatra,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,79,4.5,"Open your windows to bring clean, fresh air indoors",green
57,15.1,5b7a94b36a15c1ae2d8a98b2,Perbaungan,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.5679,98.956,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,13,Close your windows to avoid dirty outdoor air,red
64,18.1,5b7a94b36a15c1ae2d8a98b9,Kabanjahe,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.1001,98.4908,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,13,Close your windows to avoid dirty outdoor air,red
46,11.1,5b7a94b36a15c1ae2d8a98b0,Parapat,city,Rain,Indonesia,Enjoy outdoor activities,green,79,2.663,98.9349,pm25,1011,North Sumatra,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,48,3.4,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5b7a94b46a15c1ae2d8a98c3,Sinabang,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,67,2.4803,96.3801,pm25,1011,Aceh,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,308,8,"Open your windows to bring clean, fresh air indoors",green
34,8.1,5b7a94b66a15c1ae2d8a991e,Bandar Lampung,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,72,-5.42917,105.26111,pm25,1009,Lampung,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b66a15c1ae2d8a991e?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,320,23,"Open your windows to bring clean, fresh air indoors",green
51,12.1,5b7a94b36a15c1ae2d8a98b8,Kisaran,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,72,2.9845,99.6158,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98b8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,305,3.9,Close your windows to avoid dirty outdoor air,red
34,8.1,5b7a94b46a15c1ae2d8a98c7,Meulaboh,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,74,4.14402,96.12664,pm25,1011,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,8,6.9,"Open your windows to bring clean, fresh air indoors",green
53,13.1,5b7a94b36a15c1ae2d8a98bb,Binjai,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.6001,98.4854,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,13,Close your windows to avoid dirty outdoor air,red
29,7.1,5b7a94b46a15c1ae2d8a98c8,Lhokseumawe,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,67,5.1801,97.1507,pm25,1012,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c8?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,63,5.2,"Open your windows to bring clean, fresh air indoors",green
25,6.1,5b7a94b46a15c1ae2d8a98c5,Sabang,city,Rain,Indonesia,Enjoy outdoor activities,green,80,5.88969,95.31644,pm25,1011,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c5?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,85,29.1,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5b7a94b46a15c1ae2d8a98ca,Bireun,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,74,5.203,96.7009,pm25,1012,Aceh,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98ca?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,50,6.5,"Open your windows to bring clean, fresh air indoors",green
64,18.1,5b7a94b36a15c1ae2d8a98bc,Berastagi,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.19468,98.50889,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bc?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,13,Close your windows to avoid dirty outdoor air,red
25,6.1,5b7a94b46a15c1ae2d8a98c6,Reuleuet,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,74,5.21667,96.28333,pm25,1012,Aceh,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,50,6.5,"Open your windows to bring clean, fresh air indoors",green
42,10.1,5b7a94b46a15c1ae2d8a98c2,Singkil,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,63,2.2874,97.7884,pm25,1011,Aceh,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,311,3.3,"Open your windows to bring clean, fresh air indoors",green
21,5.1,5b7a94b46a15c1ae2d8a98c4,Sigli,city,Rain,Indonesia,Enjoy outdoor activities,green,76,5.3848,95.9609,pm25,1012,Aceh,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,100,15.8,"Open your windows to bring clean, fresh air indoors",green
21,5.1,5b7a94b46a15c1ae2d8a98cb,Banda Aceh,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,61,5.54167,95.33333,pm25,1011,Aceh,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98cb?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,94,10.5,"Open your windows to bring clean, fresh air indoors",green
34,8.1,5b7a94b46a15c1ae2d8a98c9,Langsa,city,Scattered clouds,Indonesia,Enjoy outdoor activities,green,61,4.4683,97.9683,pm25,1012,Aceh,30,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98c9?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,324,7.7,"Open your windows to bring clean, fresh air indoors",green
34,8.1,5b7a94b46a15c1ae2d8a98d0,Sewon,city,Rain,Indonesia,Enjoy outdoor activities,green,79,-7.87639,110.35889,pm25,1009,Yogyakarta,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98d0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,210,11.2,"Open your windows to bring clean, fresh air indoors",green
51,12.1,5b7a94b36a15c1ae2d8a98bd,Belawan,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,3.7755,98.6832,pm25,1011,North Sumatra,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bd?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,260,13,Close your windows to avoid dirty outdoor air,red
53,13.1,5b7a94b36a15c1ae2d8a98bf,Tuktuk Sonak,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,2.6689,98.8576,pm25,1011,North Sumatra,22,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98bf?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,48,3.4,Close your windows to avoid dirty outdoor air,red
59,16.1,5b7a94b36a15c1ae2d8a98c0,Pekan Bahapal,city,Broken clouds,Indonesia,Sensitive groups should reduce outdoor exercise,orange,81,3.11313,99.17352,pm25,1011,North Sumatra,24,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b36a15c1ae2d8a98c0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,346,3.1,Close your windows to avoid dirty outdoor air,red
34,8.1,5b7a94b46a15c1ae2d8a98d2,Pandak,city,Rain,Indonesia,Enjoy outdoor activities,green,79,-7.91306,110.29361,pm25,1009,Yogyakarta,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98d2?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,210,11.2,"Open your windows to bring clean, fresh air indoors",green
34,8.1,5b7a94b46a15c1ae2d8a98ce,Srandakan,city,Rain,Indonesia,Enjoy outdoor activities,green,71,-7.93861,110.25056,pm25,1009,Yogyakarta,28,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98ce?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,179,13,"Open your windows to bring clean, fresh air indoors",green
46,11.1,5b7a94b46a15c1ae2d8a98e3,Solok,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,62,-0.8006,100.6571,pm25,1011,West Sumatra,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98e3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,31,6.6,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5b7a94b46a15c1ae2d8a98df,Lubuklinggau,city,Rain,Indonesia,Enjoy outdoor activities,green,88,-3.2945,102.8614,pm25,1011,South Sumatra,25,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98df?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,7,5,"Open your windows to bring clean, fresh air indoors",green
55,14.1,5b7a94b46a15c1ae2d8a98cf,Sleman,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,-7.71556,110.35556,pm25,1009,Yogyakarta,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98cf?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,210,11.2,Close your windows to avoid dirty outdoor air,red
34,8.1,5b7a94b46a15c1ae2d8a98d6,Bantul,city,Rain,Indonesia,Enjoy outdoor activities,green,79,-7.88806,110.32889,pm25,1009,Yogyakarta,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98d6?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,210,11.2,"Open your windows to bring clean, fresh air indoors",green
34,8.1,5b7a94b46a15c1ae2d8a98cd,Yogyakarta,city,Rain,Indonesia,Enjoy outdoor activities,green,79,-7.80139,110.36472,pm25,1009,Yogyakarta,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98cd?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,210,11.2,"Open your windows to bring clean, fresh air indoors",green
17,4,5b7a94b46a15c1ae2d8a98e7,Padang,city,Broken clouds,Indonesia,Enjoy outdoor activities,green,62,-0.94924,100.35427,pm25,1011,West Sumatra,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98e7?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,31,6.6,"Open your windows to bring clean, fresh air indoors",green
55,14.1,5b7a94b46a15c1ae2d8a98d3,Melati,city,Rain,Indonesia,Sensitive groups should reduce outdoor exercise,orange,79,-7.73333,110.36667,pm25,1009,Yogyakarta,29,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98d3?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,210,11.2,Close your windows to avoid dirty outdoor air,red
34,8.1,5b7a94b46a15c1ae2d8a98e0,Lahat,city,Rain,Indonesia,Enjoy outdoor activities,green,85,-3.78514,103.54279,pm25,1010,South Sumatra,23,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98e0?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,327,4.6,"Open your windows to bring clean, fresh air indoors",green
29,7.1,5b7a94b46a15c1ae2d8a98e4,Sijunjung,city,Rain,Indonesia,Enjoy outdoor activities,green,72,-0.7005,100.9774,pm25,1011,West Sumatra,27,Asia/Jakarta,https://website-api.airvisual.com/v1/cities/5b7a94b46a15c1ae2d8a98e4?units.temperature=celsius&units.distance=kilometer&AQI=US&language=id,36,4,"Open your windows to bring clean, fresh air indoors",green
